ID,Url,Price,Name,Manufacturer,Image,Image_Url,Chipset,Form_Factor,Memory_Compatibility
186,https://www.jimms.fi/fi/Product/Show/188724/b760i-aorus-pro-ddr4/gigabyte-b760i-aorus-pro-ddr4-mini-itx-emolevy,234.9,B760i aorus pro ddr4,Gigabyte,MOBO_421891-ig800gg.jpg,https://ic.jimms.fi/product/9/8/421891-ig800gg.jpg,Intel b760,"Mini-itx (17,0 x 17,0 cm)",2 x ddr4 maks. 64gb
187,https://www.jimms.fi/fi/Product/Show/185931/pro-b650m-a-wifi/msi-pro-b650m-a-wifi-matx-emolevy,198.9,Pro b650m-a wifi,MSI,MOBO_427793-ig800gg.jpg,https://ic.jimms.fi/product/9/6/427793-ig800gg.jpg,Amd b650,"Matx (243,84 x 243,84 mm)",4 x ddr5 dimm maks. 128gb
188,https://www.jimms.fi/fi/Product/Show/183730/pro-b550m-p-gen3/msi-pro-b550m-p-gen3-matx-emolevy,113.9,Pro b550m-p gen3,MSI,MOBO_395524-ig800gg.jpg,https://ic.jimms.fi/product/2/5/395524-ig800gg.jpg,Amd b550,"M-atx (24,4 x 24,4 cm)",4 x ddr4 dimm maks. 128gb
189,https://www.jimms.fi/fi/Product/Show/185709/prime-z790-p/asus-prime-z790-p-atx-emolevy,249.9,Prime z790-p,Asus,MOBO_405733-ig800gg.jpg,https://ic.jimms.fi/product/3/6/405733-ig800gg.jpg,Intel z790,"Atx (30,5 x 23,4 cm)",4 x ddr5 dimm maks. 128gb
190,https://www.jimms.fi/fi/Product/Show/187103/z790-aorus-elite-ddr4/gigabyte-z790-aorus-elite-ddr4-atx-emolevy,242.9,Z790 aorus elite ddr4,Gigabyte,MOBO_413404-ig800gg.jpg,https://ic.jimms.fi/product/0/5/413404-ig800gg.jpg,Intel z790,"Atx (30,5 x 24,4 cm)",4 x ddr4 maks. 128gb
191,https://www.jimms.fi/fi/Product/Show/189106/n7-b65xt-w1/nzxt-n7-b650e-atx-emolevy-valkoinen,386.9,N7 b650e,NZXT,MOBO_423890-ig800gg.jpg,https://ic.jimms.fi/product/9/9/423890-ig800gg.jpg,Amd b650,Atx,Dimm slots: 4
192,https://www.jimms.fi/fi/Product/Show/174639/rog-crosshair-viii-extreme/asus-rog-crosshair-viii-extreme-e-atx-emolevy,836.9,Rog crosshair viii extreme,Asus,MOBO_347734-ig800gg.jpg,https://ic.jimms.fi/product/3/5/347734-ig800gg.jpg,Amd x570,"Eatx (30,5 x 27,7 cm)",4 x ddr4 dimm maks. 128gb
193,https://www.jimms.fi/fi/Product/Show/188701/mpg-b760i-edge-wifi-ddr4/msi-mpg-b760i-edge-wifi-ddr4-mini-itx-emolevy,239.9,Mpg b760i edge wifi ddr4,MSI,MOBO_421650-ig800gg.jpg,https://ic.jimms.fi/product/5/9/421650-ig800gg.jpg,Intel b760,Mini-itx (170 x 170 mm),2 x ddr4 maks. 64gb
194,https://www.jimms.fi/fi/Product/Show/188677/tuf-gaming-b760m-plus-wifi-d4/asus-tuf-gaming-b760m-plus-wifi-d4-matx-emolevy,200.9,Tuf gaming b760m-plus wifi d4,Asus,MOBO_421809-ig800gg.jpg,https://ic.jimms.fi/product/0/0/421809-ig800gg.jpg,Intel b760,"Matx (24,4 x 24,4 cm)",4 x ddr4 maks. 128gb
195,https://www.jimms.fi/fi/Product/Show/195375/z790-aorus-master-x/gigabyte-z790-aorus-master-x-e-atx-emolevy,699.9,Z790 aorus master x,Gigabyte,MOBO_457672-ig800gg.jpg,https://ic.jimms.fi/product/7/7/457672-ig800gg.jpg,Intel z790,"E-atx (30,5 x 26,0 cm)",4 x ddr5 maks. 192gb
196,https://www.jimms.fi/fi/Product/Show/184764/pro-x670-p-wifi/msi-pro-x670-p-wifi-atx-emolevy,279.9,Pro x670-p wifi,MSI,MOBO_427673-ig800gg.jpg,https://ic.jimms.fi/product/7/6/427673-ig800gg.jpg,Amd x670,"Atx (243,84 x 304,8 mm)",4 x ddr5 maks. 128gb
197,https://www.jimms.fi/fi/Product/Show/188681/prime-b760m-k-d4/asus-prime-b760m-k-d4-matx-emolevy,124.9,Prime b760m-k d4,Asus,MOBO_421835-ig800gg.jpg,https://ic.jimms.fi/product/3/4/421835-ig800gg.jpg,Intel b760,"Matx (24,4 x 21,1 cm)",2 x ddr4 maks. 64gb
198,https://www.jimms.fi/fi/Product/Show/185533/tuf-gaming-b650m-plus-wifi/asus-tuf-gaming-b650m-plus-wifi-matx-emolevy,229.9,Tuf gaming b650m-plus wifi,Asus,MOBO_406921-ig800gg.jpg,https://ic.jimms.fi/product/2/8/406921-ig800gg.jpg,Amd b650,"Micro-atx (24,4 x 24,4 cm)",4 x ddr5 dimm maks. 128gb
199,https://www.jimms.fi/fi/Product/Show/197075/prime-h610m-a-csm/asus-prime-h610m-a-csm-matx-emolevy,136,Prime h610m-a-csm,Asus,MOBO_467564-ig800gg.jpg,https://ic.jimms.fi/product/6/5/467564-ig800gg.jpg,Intel h610,"Matx (24,4 x 21,6 cm)",2 x ddr5 maks. 96gb
200,https://www.jimms.fi/fi/Product/Show/196347/mpg-z790-edge-ti-max-wifi/msi-mpg-z790-edge-ti-max-wifi-atx-emolevy,456.9,Mpg z790 edge ti max wifi,MSI,MOBO_463289-ig800gg.jpg,https://ic.jimms.fi/product/8/0/463289-ig800gg.jpg,Intel z790,"Atx (243,84 x 304,8 mm)",4 x ddr5 maks. 192gb
201,https://www.jimms.fi/fi/Product/Show/185699/rog-strix-z790-e-gaming-wifi/asus-rog-strix-z790-e-gaming-wifi-atx-emolevy,683.9,Rog strix z790-e gaming wifi,Asus,MOBO_405674-ig800gg.jpg,https://ic.jimms.fi/product/7/5/405674-ig800gg.jpg,Intel z790,"Atx (30,5 x 24,4 cm)",4 x ddr5 dimm maks. 128gb
202,https://www.jimms.fi/fi/Product/Show/196404/b760m-pg-lightning-wifi/asrock-b760m-pg-lightning-wifi-matx-emolevy,159.9,B760m pg lightning wifi,ASRock,MOBO_463653-ig800gg.jpg,https://ic.jimms.fi/product/5/6/463653-ig800gg.jpg,Intel b760,"Micro atx (24,4 x 24,4 cm)",4 x ddr5 maks. 192gb
203,https://www.jimms.fi/fi/Product/Show/194325/z790-taichi-lite/asrock-z790-taichi-lite-e-atx-emolevy,424.9,Z790 taichi lite,ASRock,MOBO_451291-ig800gg.jpg,https://ic.jimms.fi/product/9/8/451291-ig800gg.jpg,Intel z790,"Eatx (30,5 x 26,7 cm)",4 x ddr5 dimm maks. 192gb
204,https://www.jimms.fi/fi/Product/Show/193878/proart-b760-creator-wifi/asus-proart-b760-creator-wifi-atx-emolevy,275,Proart b760-creator wifi,Asus,MOBO_464944-ig800gg.jpg,https://ic.jimms.fi/product/4/5/464944-ig800gg.jpg,Intel b760,"Atx (30,5 x 24,4 cm)",4 x ddr5 maks. 192gb
205,https://www.jimms.fi/fi/Product/Show/185932/mag-b650m-mortar-wifi/msi-mag-b650m-mortar-wifi-matx-emolevy,244.9,Mag b650m mortar wifi,MSI,MOBO_427770-ig800gg.jpg,https://ic.jimms.fi/product/7/9/427770-ig800gg.jpg,Amd b650,"Matx (243,84 x 243,84 mm)",4 x ddr5 dimm maks. 128gb
206,https://www.jimms.fi/fi/Product/Show/185529/rog-strix-b650-a-gaming-wifi/asus-rog-strix-b650-a-gaming-wifi-atx-emolevy,284.9,Rog strix b650-a gaming wifi,Asus,MOBO_406884-ig800gg.jpg,https://ic.jimms.fi/product/8/5/406884-ig800gg.jpg,Amd b650,"Atx (30,5 x 24,4 cm)",4 x ddr5 dimm maks. 128gb
207,https://www.jimms.fi/fi/Product/Show/189107/n7-z79xt-b1/nzxt-n7-z790-atx-emolevy-musta,357.9,N7 z790,NZXT,MOBO_423894-ig800gg.jpg,https://ic.jimms.fi/product/9/5/423894-ig800gg.jpg,Intel® z790,Atx,Dimm slots: 4
208,https://www.jimms.fi/fi/Product/Show/185740/pro-z790-a-wifi/msi-pro-z790-a-wifi-atx-emolevy,259.9,Pro z790-a wifi,MSI,MOBO_427743-ig800gg.jpg,https://ic.jimms.fi/product/4/6/427743-ig800gg.jpg,Intel z790,"Atx (243,84 x 304,8 mm)",4 x ddr5 maks. 128gb
209,https://www.jimms.fi/fi/Product/Show/193635/prime-a620m-k/asus-prime-a620m-k-matx-emolevy,120.9,Prime a620m-k,Asus,MOBO_447279-ig800gg.jpg,https://ic.jimms.fi/product/7/0/447279-ig800gg.jpg,Amd a620,"Micro-atx (22,6 x 22,1 cm)",2 x ddr5 dimm maks. 96gb
210,https://www.jimms.fi/fi/Product/Show/184238/rog-crosshair-x670e-gene/asus-rog-crosshair-x670e-gene-matx-emolevy,542.9,Rog crosshair x670e gene,Asus,MOBO_405192-ig800gg.jpg,https://ic.jimms.fi/product/9/7/405192-ig800gg.jpg,Amd x670,"Micro-atx (24,4 x 24,4 cm)",2 x ddr5 dimm maks. 64gb
211,https://www.jimms.fi/fi/Product/Show/178714/pro-b660-a-ddr4/msi-pro-b660-a-ddr4-atx-emolevy,177.9,Pro b660-a ddr4,MSI,MOBO_373081-ig800gg.jpg,https://ic.jimms.fi/product/8/8/373081-ig800gg.jpg,Intel b660,"Atx (30,5 x 24,4 cm)",4 x ddr4 dimm maks. 128gb
212,https://www.jimms.fi/fi/Product/Show/176083/prime-z690-p-wifi-d4/asus-prime-z690-p-wifi-d4-atx-emolevy,287.9,Prime z690-p wifi d4,Asus,MOBO_358864-ig800gg.jpg,https://ic.jimms.fi/product/6/5/358864-ig800gg.jpg,Intel z690,"Atx (30,5 x 23,4 cm)",4 x ddr4 maks. 128gb
213,https://www.jimms.fi/fi/Product/Show/154807/prime-x299-a-ii/asus-prime-x299-a-ii-atx-emolevy,435.9,Prime x299-a ii,Asus,MOBO_256250-ig800gg.jpg,https://ic.jimms.fi/product/5/9/256250-ig800gg.jpg,Intel x299,"Atx (30,5 x 24,4 cm)",8 x dimm maks 256gb
214,https://www.jimms.fi/fi/Product/Show/195109/prime-b650m-a-wifi-ii/asus-prime-b650m-a-wifi-ii-matx-emolevy,199.9,Prime b650m-a wifi ii,Asus,MOBO_455932-ig800gg.jpg,https://ic.jimms.fi/product/3/7/455932-ig800gg.jpg,Amd b650,"Matx (24,4 x 24,4 cm)",4 x ddr5 dimm maks. 128gb
215,https://www.jimms.fi/fi/Product/Show/187939/proart-b650-creator/asus-proart-b650-creator-atx-emolevy,329.9,Proart b650-creator,Asus,MOBO_418314-ig800gg.jpg,https://ic.jimms.fi/product/1/5/418314-ig800gg.jpg,Amd b650,"Atx (30,5 x 24,4 cm)",4 x ddr5 dimm maks. 128gb
216,https://www.jimms.fi/fi/Product/Show/197076/prime-h610m-e-csm/asus-prime-h610m-e-csm-matx-emolevy,133,Prime h610m-e-csm,Asus,MOBO_467575-ig800gg.jpg,https://ic.jimms.fi/product/7/4/467575-ig800gg.jpg,Intel h610,"Matx (24,4 x 21,1 cm)",2 x ddr5 maks. 96gb
217,https://www.jimms.fi/fi/Product/Show/178145/tuf-gaming-b660-plus-wifi-d4/asus-tuf-gaming-b660-plus-wifi-d4-atx-emolevy,237.9,Tuf gaming b660-plus wifi d4,Asus,MOBO_369820-ig800gg.jpg,https://ic.jimms.fi/product/2/9/369820-ig800gg.jpg,Intel b660,"Atx (30,5 x 24,4 cm)",4 x ddr4 maks. 128gb
218,https://www.jimms.fi/fi/Product/Show/188730/b760m-aorus-elite-ax/gigabyte-b760m-aorus-elite-ax-matx-emolevy,208.9,B760m aorus elite ax,Gigabyte,MOBO_421921-ig800gg.jpg,https://ic.jimms.fi/product/2/8/421921-ig800gg.jpg,Intel b760,"Micro atx (24,4 x 24,4 cm)",4 x ddr5 maks. 128gb
219,https://www.jimms.fi/fi/Product/Show/188680/prime-b760m-a-d4/asus-prime-b760m-a-d4-matx-emolevy,197.9,Prime b760m-a d4,Asus,MOBO_421830-ig800gg.jpg,https://ic.jimms.fi/product/3/9/421830-ig800gg.jpg,Intel b760,"Matx (24,4 x 24,4 cm)",4 x ddr4 maks. 128gb
220,https://www.jimms.fi/fi/Product/Show/187104/z790-aorus-elite-ax-ddr4/gigabyte-z790-aorus-elite-ax-ddr4-atx-emolevy-poistotuote,259.9,Z790 aorus elite ax ddr4,Gigabyte,MOBO_413410-ig800gg.jpg,https://ic.jimms.fi/product/1/9/413410-ig800gg.jpg,Intel z790,"Atx (30,5 x 24,4 cm)",4 x ddr4 maks. 128gb
221,https://www.jimms.fi/fi/Product/Show/191867/a620m-hdv-m-2/asrock-a620m-hdv-m-2-matx-emolevy,102.9,A620m-hdv/m.2+,ASRock,MOBO_438694-ig800gg.jpg,https://ic.jimms.fi/product/9/5/438694-ig800gg.jpg,Amd a620,"Micro atx (24,4 x 22,6 cm)",2 x ddr5 dimm maks. 64gb
222,https://www.jimms.fi/fi/Product/Show/176045/n7-z59xt-w1/nzxt-n7-z590-atx-emolevy-mattavalkoinen,319,N7 z590,NZXT,MOBO_354708-ig800gg.jpg,https://ic.jimms.fi/product/0/1/354708-ig800gg.jpg,Intel z590,Atx,4 x ddr4 dimm maks. 128gb
223,https://www.jimms.fi/fi/Product/Show/192024/9mc13le1mr-00/gigabyte-mc13-le1-matx-emolevy-retail,600.9,Mc13-le1,Gigabyte,MOBO_439483-ig800gg.jpg,https://ic.jimms.fi/product/8/6/439483-ig800gg.jpg,Amd b650e,Microatx (244 x 244 mm),4 x ddr5 dimm maks. 128gb
224,https://www.jimms.fi/fi/Product/Show/188731/b760-gaming-x-ax/gigabyte-b760-gaming-x-ax-atx-emolevy,199.9,B760 gaming x ax,Gigabyte,MOBO_422260-ig800gg.jpg,https://ic.jimms.fi/product/6/9/422260-ig800gg.jpg,Intel b760,"Atx (30,5 x 24,4 cm)",4 x ddr5 maks. 192gb
225,https://www.jimms.fi/fi/Product/Show/176890/z690-aorus-elite-ddr4/gigabyte-z690-aorus-elite-ddr4-atx-emolevy,250.9,Z690 aorus elite ddr4,Gigabyte,MOBO_360039-ig800gg.jpg,https://ic.jimms.fi/product/3/0/360039-ig800gg.jpg,Intel z690,"Atx (30,5 x 24,4 cm)",4 x ddr4 dimm maks. 128gb
226,https://www.jimms.fi/fi/Product/Show/185733/meg-z790-ace/msi-meg-z790-ace-e-atx-emolevy,819.9,Meg z790 ace,MSI,MOBO_427697-ig800gg.jpg,https://ic.jimms.fi/product/9/2/427697-ig800gg.jpg,Intel z790,"E-atx (277 x 304,8 mm)",4 x ddr5 maks. 128gb
227,https://www.jimms.fi/fi/Product/Show/185008/x670e-taichi/asrock-x670e-taichi-e-atx-emolevy,623.9,X670e taichi,ASRock,MOBO_405038-ig800gg.jpg,https://ic.jimms.fi/product/3/1/405038-ig800gg.jpg,Amd x670,"Eatx (30,5 x 26,7 cm)",4 x ddr5 dimm maks. 128gb
228,https://www.jimms.fi/fi/Product/Show/170489/tuf-gaming-b560m-plus/asus-tuf-gaming-b560m-plus-matx-emolevy,142.9,Tuf gaming b560m-plus,Asus,MOBO_325766-ig800gg.jpg,https://ic.jimms.fi/product/6/3/325766-ig800gg.jpg,Intel b560,"Matx (24,4 x 24,4 cm)",4 x ddr4 dimm maks. 128gb
229,https://www.jimms.fi/fi/Product/Show/182717/z690m-ds3h-ddr4/gigabyte-z690m-ds3h-ddr4-matx-emolevy,168.9,Z690m ds3h ddr4,Gigabyte,MOBO_390027-ig800gg.jpg,https://ic.jimms.fi/product/2/2/390027-ig800gg.jpg,Intel z690,"Micro atx (24,4 x 24,4 cm)",4 x ddr4 dimm maks. 128gb
230,https://www.jimms.fi/fi/Product/Show/178153/prime-h610m-a-d4/asus-prime-h610m-a-d4-matx-emolevy,130.9,Prime h610m-a d4,Asus,MOBO_369828-ig800gg.jpg,https://ic.jimms.fi/product/2/1/369828-ig800gg.jpg,Intel h610,"Matx (24,4 x 21,1 cm)",2 x ddr4 maks. 64gb
231,https://www.jimms.fi/fi/Product/Show/184239/rog-crosshair-x670e-hero/asus-rog-crosshair-x670e-hero-atx-emolevy,649.9,Rog crosshair x670e hero,Asus,MOBO_405200-ig800gg.jpg,https://ic.jimms.fi/product/0/9/405200-ig800gg.jpg,Amd x670,"Atx (30,5 x 24,4 cm)",4 x ddr5 dimm maks. 128gb
232,https://www.jimms.fi/fi/Product/Show/185928/mpg-b650i-edge-wifi/msi-mpg-b650i-edge-wifi-mini-itx-emolevy,282.9,Mpg b650i edge wifi,MSI,MOBO_427788-ig800gg.jpg,https://ic.jimms.fi/product/8/1/427788-ig800gg.jpg,Amd b650,Mini-itx (170 x 170 mm),2 x ddr5 dimm maks. 64gb
233,https://www.jimms.fi/fi/Product/Show/197057/b560m-pro-e/msi-b560m-pro-e-matx-emolevy,85.9,B560m pro-e,MSI,MOBO_467488-ig800gg.jpg,https://ic.jimms.fi/product/8/1/467488-ig800gg.jpg,Intel b560,"Matx (23,6 x 20,2 cm)",2 x ddr4 maks. 64gb
234,https://www.jimms.fi/fi/Product/Show/196070/rog-maximus-z790-formula/asus-rog-maximus-z790-formula-atx-emolevy,885.9,Rog maximus z790 formula,Asus,MOBO_465434-ig800gg.jpg,https://ic.jimms.fi/product/3/5/465434-ig800gg.jpg,Intel z790,"Atx (30,5 x 24,4 cm)",4 x ddr5 dimm maks. 192gb
235,https://www.jimms.fi/fi/Product/Show/185792/z790-taichi/asrock-z790-taichi-e-atx-emolevy,554.9,Z790 taichi,ASRock,MOBO_405974-ig800gg.jpg,https://ic.jimms.fi/product/7/5/405974-ig800gg.jpg,Intel z790,"Eatx (30,5 x 26,7 cm)",4 x ddr5 dimm maks. 128gb
236,https://www.jimms.fi/fi/Product/Show/184760/meg-x670e-godlike/msi-meg-x670e-godlike-e-atx-emolevy,1599.9,Meg x670e godlike,MSI,MOBO_427659-ig800gg.jpg,https://ic.jimms.fi/product/5/0/427659-ig800gg.jpg,Amd x670,"E-atx (288 x 304,8 mm)",4 x ddr5 maks. 128gb
237,https://www.jimms.fi/fi/Product/Show/166065/rog-strix-b550-xe-gaming-wifi/asus-rog-strix-b550-xe-gaming-wifi-atx-emolevy,343,Rog strix b550-xe gaming wifi,Asus,MOBO_304410-ig800gg.jpg,https://ic.jimms.fi/product/1/9/304410-ig800gg.jpg,Amd b550,"Atx (30,5 x 24,4 cm)",4 x ddr4 dimm maks. 128 gb
238,https://www.jimms.fi/fi/Product/Show/196069/rog-maximus-z790-dark-hero/asus-rog-maximus-z790-dark-hero-atx-emolevy,844.9,Rog maximus z790 dark hero,Asus,MOBO_465422-ig800gg.jpg,https://ic.jimms.fi/product/2/7/465422-ig800gg.jpg,Intel z790,"Atx (30,5 x 24,4 cm)",4 x ddr5 dimm maks. 192gb
239,https://www.jimms.fi/fi/Product/Show/194810/pro-b760m-a-wifi/msi-pro-b760m-a-wifi-matx-emolevy,185.9,Pro b760m-a wifi,MSI,MOBO_454488-ig800gg.jpg,https://ic.jimms.fi/product/8/1/454488-ig800gg.jpg,Intel b760,"Matx (243,84 x 243,84 mm)",4 x ddr5 maks. 192gb
240,https://www.jimms.fi/fi/Product/Show/185667/x670-gaming-x-ax/gigabyte-x670-gaming-x-ax-atx-emolevy,309.9,X670 gaming x ax,Gigabyte,MOBO_405473-ig800gg.jpg,https://ic.jimms.fi/product/7/6/405473-ig800gg.jpg,Amd x670,"Atx (30,5 x 24,4 cm)",4 x ddr5 dimm maks. 128gb
241,https://www.jimms.fi/fi/Product/Show/195465/tuf-gaming-a620-pro-wifi/asus-tuf-gaming-a620-pro-wifi-atx-emolevy,204.9,Tuf gaming a620-pro wifi,Asus,MOBO_458181-ig800gg.jpg,https://ic.jimms.fi/product/8/8/458181-ig800gg.jpg,Amd a620,"Atx (30,5 x 24,4 cm)",4 x ddr5 dimm maks. 192gb
242,https://www.jimms.fi/fi/Product/Show/188719/b760-aorus-master-ddr4/gigabyte-b760-aorus-master-ddr4-atx-emolevy,284.9,B760 aorus master ddr4,Gigabyte,MOBO_421871-ig800gg.jpg,https://ic.jimms.fi/product/7/8/421871-ig800gg.jpg,Intel b760,"Atx (30,5 x 24,4 cm)",4 x ddr4 maks. 128gb
243,https://www.jimms.fi/fi/Product/Show/185701/strix-z790-a-gaming-wifi-d4/asus-rog-strix-z790-a-gaming-wifi-d4-atx-emolevy,396.9,Rog strix z790-a gaming wifi d4,Asus,MOBO_405701-ig800gg.jpg,https://ic.jimms.fi/product/0/8/405701-ig800gg.jpg,Intel z790,"Atx (30,5 x 24,4 cm)",4 x ddr4 dimm maks. 128gb
244,https://www.jimms.fi/fi/Product/Show/179009/h610m-hdv/asrock-h610m-hdv-matx-emolevy,86.9,H610m-hdv,ASRock,MOBO_370297-ig800gg.jpg,https://ic.jimms.fi/product/9/2/370297-ig800gg.jpg,Intel h610,"Micro atx (19,7 x 18,8 cm)",2 x ddr4 dimm maks. 64gb
245,https://www.jimms.fi/fi/Product/Show/183729/pro-b550-p-gen3/msi-pro-b550-p-gen3-atx-emolevy,161.9,Pro b550-p gen3,MSI,MOBO_395521-ig800gg.jpg,https://ic.jimms.fi/product/2/8/395521-ig800gg.jpg,Amd b550,"Atx (30,5 x 24,4 cm)",4 x ddr4 dimm maks. 128gb
246,https://www.jimms.fi/fi/Product/Show/190927/b650m-hdv-m-2/asrock-b650m-hdv-m-2-matx-emolevy,133.9,B650m-hdv/m.2,ASRock,MOBO_432353-ig800gg.jpg,https://ic.jimms.fi/product/5/6/432353-ig800gg.jpg,Amd b650,"Micro atx (24,4 x 22,6 cm)",2 x ddr5 dimm maks. 64gb
247,https://www.jimms.fi/fi/Product/Show/162954/b550-a-pro/msi-b550-a-pro-atx-emolevy,126.9,B550-a pro,MSI,MOBO_289035-ig800gg.jpg,https://ic.jimms.fi/product/3/4/289035-ig800gg.jpg,Amd b550,"Atx (30,5 x 24,4 cm)",4 x ddr4 dimm maks. 128gb
248,https://www.jimms.fi/fi/Product/Show/164574/a520m-hvs/asrock-a520m-hvs-matx-emolevy,68.9,A520m-hvs,ASRock,MOBO_296463-ig800gg.jpg,https://ic.jimms.fi/product/6/6/296463-ig800gg.jpg,Amd a520,"Matx (23,0 x 20,1 cm)",2 x ddr4 dimm maks. 64gb
249,https://www.jimms.fi/fi/Product/Show/197193/z790-nova-wifi/asrock-z790-pg-nova-wifi-atx-emolevy,396.9,Z790 pg nova wifi,ASRock,MOBO_468431-ig800gg.jpg,https://ic.jimms.fi/product/3/8/468431-ig800gg.jpg,Intel z790,"Atx (30,5 x 24,4 cm)",4 x ddr5 dimm maks. 192gb
250,https://www.jimms.fi/fi/Product/Show/162764/prime-b550-plus/asus-prime-b550-plus-atx-emolevy,140.9,Prime b550-plus,Asus,MOBO_288235-ig800gg.jpg,https://ic.jimms.fi/product/3/4/288235-ig800gg.jpg,Amd b550,Atx ( x cm),4 x ddr4 dimm maks. 128gb
251,https://www.jimms.fi/fi/Product/Show/174866/tuf-gaming-b550m-e-wifi/asus-tuf-gaming-b550m-e-wifi-matx-emolevy,153.9,Tuf gaming b550m-e wifi,Asus,MOBO_348801-ig800gg.jpg,https://ic.jimms.fi/product/0/8/348801-ig800gg.jpg,Amd b550,"Microatx (24,4 x 24,4 cm)",4 x ddr4 dimm maks. 128gb
252,https://www.jimms.fi/fi/Product/Show/188708/pro-b760-p-wifi-ddr4/msi-pro-b760-p-wifi-ddr4-atx-emolevy,170.9,Pro b760-p wifi ddr4,MSI,MOBO_421712-ig800gg.jpg,https://ic.jimms.fi/product/1/7/421712-ig800gg.jpg,Intel b760,"Atx (243,84 x 304,8 mm)",4 x ddr4 maks. 128gb
253,https://www.jimms.fi/fi/Product/Show/178144/tuf-gaming-b660m-plus-wifi-d4/asus-tuf-gaming-b660m-plus-wifi-d4-matx-emolevy,199.9,Tuf gaming b660m-plus wifi d4,Asus,MOBO_369817-ig800gg.jpg,https://ic.jimms.fi/product/1/2/369817-ig800gg.jpg,Intel b660,"Matx (24,4 x 24,4 cm)",4 x ddr4 maks. 128gb
254,https://www.jimms.fi/fi/Product/Show/188722/b760-ds3h-ddr4/gigabyte-b760-ds3h-ddr4-atx-emolevy,148.9,B760 ds3h ddr4,Gigabyte,MOBO_421881-ig800gg.jpg,https://ic.jimms.fi/product/8/8/421881-ig800gg.jpg,Intel b760,"Atx (30,5 x 24,4 cm)",4 x ddr4 maks. 128gb
255,https://www.jimms.fi/fi/Product/Show/170476/prime-h570m-plus/asus-prime-h570m-plus-matx-emolevy,173.9,Prime h570m-plus,Asus,MOBO_325737-ig800gg.jpg,https://ic.jimms.fi/product/3/2/325737-ig800gg.jpg,Intel h570,"Microatx (24,4 x 24,4 cm)",4 x ddr4 dimm maks. 128gb
256,https://www.jimms.fi/fi/Product/Show/170477/prime-h510m-a-wifi/asus-prime-h510m-a-wifi-matx-emolevy,118.9,Prime h510m-a wifi,Asus,MOBO_325740-ig800gg.jpg,https://ic.jimms.fi/product/4/9/325740-ig800gg.jpg,Intel h510,"Microatx (22,6 x 21,1 cm)",2 x ddr4 dimm maks. 64gb
257,https://www.jimms.fi/fi/Product/Show/178960/b660-aorus-master-ddr4/gigabyte-b660-aorus-master-ddr4-atx-emolevy,293.9,B660 aorus master ddr4,Gigabyte,MOBO_370109-ig800gg.jpg,https://ic.jimms.fi/product/0/0/370109-ig800gg.jpg,Intel b660,"Atx (30,5 x 24,4 cm)",4 x ddr4 dimm maks. 128gb
258,https://www.jimms.fi/fi/Product/Show/195712/tuf-gaming-b760-plus-wifi/asus-tuf-gaming-b760-plus-wifi-atx-emolevy,219.9,Tuf gaming b760-plus wifi,Asus,MOBO_459483-ig800gg.jpg,https://ic.jimms.fi/product/8/6/459483-ig800gg.jpg,Intel b760,"Atx (30,5 x 24,4 cm)",4 x ddr5 maks. 192gb
259,https://www.jimms.fi/fi/Product/Show/179010/h610m-hvs/asrock-h610m-hvs-matx-emolevy,86.9,H610m-hvs,ASRock,MOBO_370300-ig800gg.jpg,https://ic.jimms.fi/product/0/9/370300-ig800gg.jpg,Intel h610,"Micro atx (19,7 x 18,8 cm)",2 x ddr4 dimm maks. 64gb
260,https://www.jimms.fi/fi/Product/Show/185536/prime-b650-plus-csm/asus-prime-b650-plus-csm-atx-emolevy,231.9,Prime b650-plus-csm,Asus,MOBO_413131-ig800gg.jpg,https://ic.jimms.fi/product/3/8/413131-ig800gg.jpg,Amd b650,"Atx (30,5 x 24,4 cm)",4 x ddr5 dimm maks. 128gb
261,https://www.jimms.fi/fi/Product/Show/191871/pro-a620m-e/msi-pro-a620m-e-matx-emolevy,105.9,Pro a620m-e,MSI,MOBO_438708-ig800gg.jpg,https://ic.jimms.fi/product/0/1/438708-ig800gg.jpg,Amd a620,"Matx (211 x 243,84 mm)",2 x ddr5 dimm maks. 64gb
262,https://www.jimms.fi/fi/Product/Show/162955/mag-b550-tomahawk/msi-mag-b550-tomahawk-atx-emolevy,159.9,Mag b550 tomahawk,MSI,MOBO_289041-ig800gg.jpg,https://ic.jimms.fi/product/4/8/289041-ig800gg.jpg,Amd b550,"Atx (30,5 x 24,4 cm)",4 x ddr4 dimm maks. 128gb
263,https://www.jimms.fi/fi/Product/Show/152154/tuf-gaming-x570-plus-wifi/asus-tuf-gaming-x570-plus-wi-fi-atx-emolevy,299.9,Tuf gaming x570-plus (wi-fi),Asus,MOBO_246222-ig800gg.jpg,https://ic.jimms.fi/product/2/7/246222-ig800gg.jpg,Amd x570,"Atx (30,5 x 24,4 cm)",4 x ddr4 dimm maks. 128gb
264,https://www.jimms.fi/fi/Product/Show/188673/tuf-gaming-b760-plus-wifi-d4/asus-tuf-gaming-b760-plus-wifi-d4-atx-emolevy,250.9,Tuf gaming b760-plus wifi d4,Asus,MOBO_421789-ig800gg.jpg,https://ic.jimms.fi/product/8/0/421789-ig800gg.jpg,Intel b760,"Atx (30,5 x 24,4 cm)",4 x ddr4 maks. 128gb
