ID,Url,Price,Name,Manufacturer,Image,Image_Url,Capacity,Form_Factor,Interface,Cache,Flash,TBW
97,https://www.jimms.fi/fi/Product/Show/172555/ts500gssd220q/transcend-500gb-ssd220q-2-5-ssd-levy-sata-iii-550-500-mb-s,50.9,500gb ssd220q,Transcend,STORAGE_337443-ig800gg.jpg,https://ic.jimms.fi/product/4/6/337443-ig800gg.jpg,500 gb,"2.5""",,,Qlc nand flash,100 tbw
98,https://www.jimms.fi/fi/Product/Show/186520/mtfddak7t6tga-1bc1zabyyr/micron-7-68tb-5400-pro-2-5-ssd-levy-sata-iii-540-520-mb-s,750.9,7.68tb 5400 pro,Micron,STORAGE_410316-ig800gg.jpg,https://ic.jimms.fi/product/1/3/410316-ig800gg.jpg,7.68 tt,"2.5""",Sata 6gb/s,,3d triple-level cell (tlc),
99,https://www.jimms.fi/fi/Product/Show/184943/st2000ne001/seagate-2tb-ironwolf-pro-sisainen-3-5-kiintolevy-sata-iii-7200-rpm-256-mb,131.9,2tb ironwolf pro,Seagate,STORAGE_401733-ig800gg.jpg,https://ic.jimms.fi/product/3/6/401733-ig800gg.jpg,2tb,"3.5""",Sata 6gb/s,256 mb,,
100,https://www.jimms.fi/fi/Product/Show/171831/ts240gjdm850/transcend-240gb-jetdrive-850-ssd-paivityssarja-macille-sis-ssd,153.9,240gb jetdrive 850,Transcend,STORAGE_333515-ig800gg.jpg,https://ic.jimms.fi/product/1/4/333515-ig800gg.jpg,240gb,M.2,Nvme pcie gen3 x4,,3d nand flash,
101,https://www.jimms.fi/fi/Product/Show/169401/ts512gmts830s/transcend-512gb-m-2-ssd-830s-m-2-ssd-levy-sata-iii-560-500-mb-s,48.9,512gb m.2 ssd 830s,Transcend,STORAGE_320983-ig800gg.jpg,https://ic.jimms.fi/product/8/6/320983-ig800gg.jpg,512 gb,2280-d2-b-m (double-sided),Sata iii 6gb/s,Trim & ncq command; s.m.a.r.t.; ddr3 dram cache; adavanced garbage collection; raid engine; ldpc coding,3d nand flash,280 tbw
102,https://www.jimms.fi/fi/Product/Show/184951/st12000nt001/seagate-12tb-ironwolf-pro-sisainen-3-5-kiintolevy-sata-iii-7200-rpm-256-mb,408.9,12tb ironwolf pro,Seagate,STORAGE_402000-ig800gg.jpg,https://ic.jimms.fi/product/0/9/402000-ig800gg.jpg,12tb,"3.5""",Sata 6gb/s,256 mb,,
103,https://www.jimms.fi/fi/Product/Show/193833/mz-v9p1t0gw/samsung-1tb-990-pro-with-heatsink-pcie-4-0-nvme-m-2-2280-ssd-levy-7450-6900-mb-s,112.9,1tb 990 pro with heatsink,Samsung,STORAGE_448394-ig800gg.jpg,https://ic.jimms.fi/product/9/5/448394-ig800gg.jpg,1tb,M.2 (2280),"Pcie gen 4.0 x4, nvme 2.0",Samsung 1gb low power ddr4 sdram,Samsung v-nand 3-bit mlc,
104,https://www.jimms.fi/fi/Product/Show/186318/sfyrsk-1000g/kingston-1tb-fury-renegade-pcie-4-0-nvme-m-2-ssd-with-heatsink-3d-tlc-7300-6000-mb-s,106.9,1tb fury renegade pcie 4.0 nvme m.2 ssd with heatsink,Kingston,STORAGE_409251-ig800gg.jpg,https://ic.jimms.fi/product/5/8/409251-ig800gg.jpg,1 tb,M.2 2280,Pcie 4.0 nvme,,3d tlc,"1,0 pbw"
105,https://www.jimms.fi/fi/Product/Show/152170/asx8200pnp-512gt-c/a-data-512gb-xpg-sx8200-pro-nvme-ssd-levy-m-2-2280-pcie-3-0-3d-tlc-3500-2300-mb-s,43.9,512gb xpg sx8200 pro nvme,A-Data,STORAGE_246015-ig800gg.jpg,https://ic.jimms.fi/product/1/4/246015-ig800gg.jpg,512gb,M.2,"M.2 / m-key 2280 (pcie 3.0x4, nvme 1.3)",,3d tlc,320 tb
106,https://www.jimms.fi/fi/Product/Show/149057/sa400s37-960g/kingston-960gb-a400-ssd-levy-2-5-sata-iii-500-450mb-s-stand-alone,64.9,960gb a400,Kingston,STORAGE_231926-ig800gg.jpg,https://ic.jimms.fi/product/2/3/231926-ig800gg.jpg,960gb,"2.5""",Sata rev. 3.0 (6gb/s) - taaksepäin yhteensopiva sata rev. 2.0 (3gb/s),,Tlc,300tb
107,https://www.jimms.fi/fi/Product/Show/155302/ssdsc2kg038t801/intel-3-84tb-ssd-d3-s4610-series-2-5-sata-iii-3d-tlc-560-510-mb-s,1068,3.84tb ssd d3-s4610 series,Intel,STORAGE_258637-ig800gg.jpg,https://ic.jimms.fi/product/3/2/258637-ig800gg.jpg,3.84 tb,"2.5"" 7mm",Sata 3.0 6gb/s,,3d nand tlc,22.0 pbw
108,https://www.jimms.fi/fi/Product/Show/172556/ts1tssd220q/transcend-1tb-ssd220q-2-5-ssd-levy-sata-iii-550-500-mb-s,74.9,1tb ssd220q,Transcend,STORAGE_337444-ig800gg.jpg,https://ic.jimms.fi/product/4/5/337444-ig800gg.jpg,1 tb,"2.5""",,,Qlc nand flash,200 tbw
109,https://www.jimms.fi/fi/Product/Show/149984/sedc500m-3840g/kingston-3-84tb-data-centre-dc500m-enterprise-2-5-ssd-levy-sata-iii-555-520-mb-s,431.9,3.84tb data centre dc500m enterprise,Kingston,STORAGE_236235-ig800gg.jpg,https://ic.jimms.fi/product/3/4/236235-ig800gg.jpg,3.84tb,"2.5""",Sata rev. 3.0 (6gb/s) - taaksepäin yhteensopiva sata rev. 2.0 (3gb/s),,3d tlc,9110 tbw (1.3 dwpd)
110,https://www.jimms.fi/fi/Product/Show/148631/mz-v7s2t0bw/samsung-2tb-970-evo-plus-ssd-levy-m-2-2280-pcie-3-0-x4-nvme-3500-3300-mb-s,185.9,2tb 970 evo plus,Samsung,STORAGE_229980-ig800gg.jpg,https://ic.jimms.fi/product/8/9/229980-ig800gg.jpg,2000gb,M.2 (2280),"Pcie gen 3.0 x4, nvme 1.3",Samsung 2gb low power ddr4 sdram,Samsung v-nand 3-bit mlc,
111,https://www.jimms.fi/fi/Product/Show/158159/st4000ne001/seagate-4tb-ironwolf-pro-3-5-sisainen-nas-kiintolevy-sata-iii-7200-rpm-128mb,150.9,4tb ironwolf pro,Seagate,STORAGE_402008-ig800gg.jpg,https://ic.jimms.fi/product/0/1/402008-ig800gg.jpg,4 tb,"3.5""",Sata 6gb/s,128 mb,,
112,https://www.jimms.fi/fi/Product/Show/183811/zp500gm3a023/seagate-500gb-firecuda-530-heatsink-m-2-2280-ssd-levy-pcie-4-0-x4-nvme-7000-3000-mb-s,56.9,500gb firecuda 530 heatsink,Seagate,STORAGE_396649-ig800gg.jpg,https://ic.jimms.fi/product/4/0/396649-ig800gg.jpg,500 gb,M.2 2280,Pcie 4.0 x4 (nvme),,3d triple-level cell (tlc),640 tb
113,https://www.jimms.fi/fi/Product/Show/149981/sedc500m-480g/kingston-480gb-data-centre-dc500m-enterprise-2-5-ssd-levy-sata-iii-555-520-mb-s,115.9,480gb data centre dc500m enterprise,Kingston,STORAGE_236229-ig800gg.jpg,https://ic.jimms.fi/product/2/0/236229-ig800gg.jpg,480gb,"2.5""",Sata rev. 3.0 (6gb/s) - taaksepäin yhteensopiva sata rev. 2.0 (3gb/s),,3d tlc,1139 tbw (1.3 dwpd)
114,https://www.jimms.fi/fi/Product/Show/179710/wd8001purp/western-digital-8tb-wd-purple-pro-sisainen-3-5-kiintolevy-sata-iii-7200-rpm-256mb,268.9,8tb wd purple pro,Western Digital,STORAGE_373539-ig800gg.jpg,https://ic.jimms.fi/product/3/0/373539-ig800gg.jpg,8 tb,"3.5""",Sata 6gb/s,256 mt,,
115,https://www.jimms.fi/fi/Product/Show/196351/wds500g3x0g/western-digital-500gb-wd_black-sn770m-nvme-ssd-levy-m-2-2230-pcie-gen4-x4-5000-4000-mb-s,83.9,500gb wd_black sn770m nvme,Western Digital,STORAGE_463309-ig800gg.jpg,https://ic.jimms.fi/product/0/0/463309-ig800gg.jpg,500gb,M.2 2230,M.2,,,300 tbw
116,https://www.jimms.fi/fi/Product/Show/179728/wds400t1r0c/western-digital-4tb-wd-red-sn700-nvme-ssd-levy-m-2-2280-pcie-3-0-x4-3400-3100-mb-s,399.9,4tb wd red sn700 nvme ssd -levy,Western Digital,STORAGE_373590-ig800gg.jpg,https://ic.jimms.fi/product/9/9/373590-ig800gg.jpg,4 tb,M.2 2280,Pci express 3.0 x4 (nvme),,,5100 tb
117,https://www.jimms.fi/fi/Product/Show/186085/cssd-f1000gbmp600pnh/corsair-1tb-mp600-pro-nh-gen4-pcie-x4-m-2-2280-nvme-ssd-levy-7000-5700-mb-s,92.9,1tb mp600 pro nh,Corsair,STORAGE_407978-ig800gg.jpg,https://ic.jimms.fi/product/7/1/407978-ig800gg.jpg,1000 gb,M.2,,Yes,3d tlc,700 tbw
118,https://www.jimms.fi/fi/Product/Show/173565/ts240gjdm520/transcend-240gb-jetdrive-520-ssd-paivityssarja-macille-sis-ssd,170.9,240gb jetdrive 520,Transcend,STORAGE_342499-ig800gg.jpg,https://ic.jimms.fi/product/9/0/342499-ig800gg.jpg,240 gb,M.2,Sata iii 6gb/s,,Mlc nand flash,
119,https://www.jimms.fi/fi/Product/Show/192750/wdbbkw0020bbk-wrsn/western-digital-2tb-wd_black-sn850-nvme-ssd-levy-m-2-2280-pcie-gen4-x4-7000-5100-mb-s,414.9,2tb wd_black sn850,Western Digital,STORAGE_442738-ig800gg.jpg,https://ic.jimms.fi/product/3/1/442738-ig800gg.jpg,2tb,M.2 2280,1 x pci express 4.0 x4 (nvme),,,1200 tb
120,https://www.jimms.fi/fi/Product/Show/193821/hdwr480uzsva/toshiba-8tb-x300-performance-3-5-sisainen-kiintolevy-sata-iii-7200rpm-256mb-bulk,241.9,8tb x300 performance,Toshiba,STORAGE_448297-ig800gg.jpg,https://ic.jimms.fi/product/9/2/448297-ig800gg.jpg,8 tt,"3.5""",Sata 6gb/s,256 mt,,
121,https://www.jimms.fi/fi/Product/Show/190507/sp002tbss3a55s25/silicon-power-2tb-ace-a55-2-5-ssd-levy-sata-iii-500-450-mb-s,136.9,2tb ace a55,Silicon Power,STORAGE_430154-ig800gg.jpg,https://ic.jimms.fi/product/5/5/430154-ig800gg.jpg,2 tb,"2.5""",Sata iii,,,
122,https://www.jimms.fi/fi/Product/Show/153064/wd60ezaz/western-digital-6tb-wd-blue-3-5-sisainen-kiintolevy-sata-iii-5400-rpm-256mb,183.9,6tb wd blue,Western Digital,STORAGE_249626-ig800gg.jpg,https://ic.jimms.fi/product/2/3/249626-ig800gg.jpg,6 tb,"3.5""",Sata 6gb/s,256 mb,,
123,https://www.jimms.fi/fi/Product/Show/155970/asx6000pnp-256gt-c/a-data-256gb-xpg-sx6000-pro-m-2-2280-ssd-levy-pcie-gen3x4-2100-1500-mb-s,26.9,256gb xpg sx6000 pro,A-Data,STORAGE_260352-ig800gg.jpg,https://ic.jimms.fi/product/5/7/260352-ig800gg.jpg,,M.2 2280,Pcie gen3x4,,2. sukupolven 3d nand,
124,https://www.jimms.fi/fi/Product/Show/194183/ag4731tb/gigabyte-1tb-aorus-gen4-7300-ssd-levy-m-2-2280-7300-6000-mb-s,84.9,1tb aorus gen4 7300 ssd -levy,Gigabyte,STORAGE_450386-ig800gg.jpg,https://ic.jimms.fi/product/8/3/450386-ig800gg.jpg,1000 gb,M.2,"Pci-express 4.0 x4, nvme 1.4",Ddr4 1gb,3d tlc nand flash,
125,https://www.jimms.fi/fi/Product/Show/184566/wds100t3x0e/western-digital-1tb-wd_black-sn770-nvme-ssd-levy-m-2-2280-pcie-4-0-5150-4900-mb-s,79.9,1tb wd_black sn770 nvme,Western Digital,STORAGE_399648-ig800gg.jpg,https://ic.jimms.fi/product/4/1/399648-ig800gg.jpg,1 tb,M.2 2280,Pci express 4.0 (nvme),,,600 tb
126,https://www.jimms.fi/fi/Product/Show/179711/wd101purp/western-digital-10tb-wd-purple-pro-sisainen-3-5-kiintolevy-sata-iii-7200-rpm-256mb,298.9,10tb wd purple pro,Western Digital,STORAGE_373540-ig800gg.jpg,https://ic.jimms.fi/product/4/9/373540-ig800gg.jpg,10 tb,"3.5""",Sata 6gb/s,256 mt,,
127,https://www.jimms.fi/fi/Product/Show/134065/ssd7cs900-120-pb/pny-120gb-cs900-ssd-levy-2-5-sata-iii-tlc-515-490-mb-s,17.9,120gb cs900 ssd -levy,PNY,STORAGE_176847-ig800gg.jpg,https://ic.jimms.fi/product/4/2/176847-ig800gg.jpg,,"2.5""","Sata iii, 6gbps",,Tlc,
128,https://www.jimms.fi/fi/Product/Show/115675/wd10ezrz/western-digital-1tb-wd-blue-3-5-sata-iii-5400rpm-64mb,63.9,1tb wd blue,Western Digital,STORAGE_128616-ig800gg.jpg,https://ic.jimms.fi/product/1/3/128616-ig800gg.jpg,1 tb,"3.5""",,,,
129,https://www.jimms.fi/fi/Product/Show/164664/wd181kryz/western-digital-18tb-wd-gold-hdd-3-5-sisainen-kiintolevy-sata-iii-7200-rpm-512mb,516.9,18tb wd gold hdd,Western Digital,STORAGE_296817-ig800gg.jpg,https://ic.jimms.fi/product/1/2/296817-ig800gg.jpg,18tb,"3.5""",Sata 6gb/s,512mb,,
130,https://www.jimms.fi/fi/Product/Show/196354/wds100t3x0g/western-digital-1tb-wd_black-sn770m-nvme-ssd-levy-m-2-2230-pcie-gen4-x4-5150-4900-mb-s,122.9,1tb wd_black sn770m nvme,Western Digital,STORAGE_463311-ig800gg.jpg,https://ic.jimms.fi/product/1/8/463311-ig800gg.jpg,1tb,M.2 2230,M.2,,,600 tbw
131,https://www.jimms.fi/fi/Product/Show/174910/cssd-f2000gbmp600phxt/corsair-2tb-mp600-pro-xt-hydro-x-edition-gen4-pcie-x4-nvme-m-2-ssd-levy-m-2-2280-3d-tlc-7100-6800-mb-s,259.9,2tb mp600 pro xt hydro x edition gen4 pcie x4 nvme m.2,Corsair,STORAGE_348992-ig800gg.jpg,https://ic.jimms.fi/product/9/7/348992-ig800gg.jpg,2tb,M.2 2280,Pcie gen 4.0 x4,Yes,3d tlc,1400 tbw
132,https://www.jimms.fi/fi/Product/Show/183810/zp4000gm3a013/seagate-4tb-firecuda-530-m-2-2280-ssd-levy-pcie-4-0-x4-nvme-7300-6900-mb-s,399.9,4tb firecuda 530,Seagate,STORAGE_395798-ig800gg.jpg,https://ic.jimms.fi/product/9/1/395798-ig800gg.jpg,4 tb,M.2 2280,Pcie 4.0 x4 (nvme),,3d triple-level cell (tlc),5100 tb
133,https://www.jimms.fi/fi/Product/Show/132087/mg04sca20ee/toshiba-2tb-mg04sca20ee-3-5-sisainen-kiintolevy-sas-7200rpm,144.9,"2tb mg04sca20ee 3.5"" sisäinen kiintolevy",Toshiba,STORAGE_171295-ig800gg.jpg,https://ic.jimms.fi/product/9/4/171295-ig800gg.jpg,2 tb,Scsi,Sas 12 gbit/s,128 mib,,
134,https://www.jimms.fi/fi/Product/Show/155329/ssdpe2kx040t801/intel-4tb-ssd-dc-p4510-series-2-5-pcie-3-1-x4-nvme-3d-tlc-3000-2900-mb-s,928,4tb ssd dc p4510 series,Intel,STORAGE_258664-ig800gg.jpg,https://ic.jimms.fi/product/6/5/258664-ig800gg.jpg,4 tb,"2.5"" 15mm",Pcie nvme 3.1 x4,,64-layer 3d tlc nand,6.3 pbw
135,https://www.jimms.fi/fi/Product/Show/179724/wds250g1r0c/western-digital-250gb-wd-red-sn700-nvme-ssd-levy-m-2-2280-pcie-3-0-x4-3100-1600-mb-s,67.9,250gb wd red sn700 nvme ssd -levy,Western Digital,STORAGE_373581-ig800gg.jpg,https://ic.jimms.fi/product/8/8/373581-ig800gg.jpg,250 gb,M.2 2280,Pci express 3.0 x4 (nvme),,,500 tb
136,https://www.jimms.fi/fi/Product/Show/197128/wd40efpx/western-digital-4tb-wd-red-plus-sisainen-3-5-kiintolevy-sata-iii-5400-rpm-256mb,140.9,4tb wd red plus,Western Digital,STORAGE_467917-ig800gg.jpg,https://ic.jimms.fi/product/1/2/467917-ig800gg.jpg,4 tb,"3.5""",Sata 6gb/s,256 mt,,
137,https://www.jimms.fi/fi/Product/Show/179709/wd84purz/western-digital-8tb-wd-purple-sisainen-3-5-kiintolevy-sata-iii-5640-rpm-128-mb,231.9,8tb wd purple,Western Digital,STORAGE_373538-ig800gg.jpg,https://ic.jimms.fi/product/3/1/373538-ig800gg.jpg,8 tb,"3.5""",Sata 6gb/s,128 mt,,
138,https://www.jimms.fi/fi/Product/Show/192441/cssd-f1000gbmp700r2/corsair-1tb-mp700-pcie-gen5-x4-nvme-2-0-m-2-ssd-levy-m-2-2280-9500-8500-mb-s,201.9,1tb mp700 pcie gen5 x4 nvme 2.0 m.2,Corsair,STORAGE_441681-ig800gg.jpg,https://ic.jimms.fi/product/8/8/441681-ig800gg.jpg,1000 gb,"M.2 2280 key m, kaksipuoleinen",Pcie gen 5.0 x4,Yes,3d tlc,700 tbw
139,https://www.jimms.fi/fi/Product/Show/155298/ssdsc2kg240g801/intel-240gb-ssd-d3-s4610-series-2-5-sata-iii-3d-tlc-560-320-mb-s,190,240gb ssd d3-s4610 series,Intel,STORAGE_258633-ig800gg.jpg,https://ic.jimms.fi/product/3/6/258633-ig800gg.jpg,240 gb,"2.5"" 7mm",Sata 3.0 6gb/s,,3d nand tlc,1.4 pbw
140,https://www.jimms.fi/fi/Product/Show/149979/sedc500r-1920g/kingston-1-92tb-data-centre-dc500r-enterprise-2-5-ssd-levy-sata-iii-555-525-mb-s,178.9,1.92tb data centre dc500r enterprise,Kingston,STORAGE_236225-ig800gg.jpg,https://ic.jimms.fi/product/2/4/236225-ig800gg.jpg,1.92tb,"2.5""",Sata rev. 3.0 (6gb/s) - taaksepäin yhteensopiva sata rev. 2.0 (3gb/s),,3d tlc,1752 tbw (0.5 dwpd)
141,https://www.jimms.fi/fi/Product/Show/92519/wd2003fzex/western-digital-2tb-caviar-black-sata-3-7200rpm-64mb,156.9,2tb caviar black,Western Digital,STORAGE_95216-ig800gg.jpg,https://ic.jimms.fi/product/1/3/95216-ig800gg.jpg,2tb,"3.5""",Sata iii (6gbps),64mb,,
142,https://www.jimms.fi/fi/Product/Show/137678/ct250mx500ssd1/crucial-250gb-mx500-2-5-ssd-levy-3d-tlc-sata-iii-560-510-mb-s,37.9,250gb mx500,Crucial,STORAGE_187850-ig800gg.jpg,https://ic.jimms.fi/product/5/9/187850-ig800gg.jpg,,"2.5""",Sata 6gbps (sata iii),,Micron 3d tlc nand,100tb tbw (total bytes written)
143,https://www.jimms.fi/fi/Product/Show/187602/wds400t2x0e/western-digital-4tb-wd_black-sn850x-nvme-ssd-levy-m-2-2280-pcie-4-0-x4-7300-6600-mb-s,399.9,4tb wd_black sn850x nvme ssd -levy,Western Digital,STORAGE_416349-ig800gg.jpg,https://ic.jimms.fi/product/4/0/416349-ig800gg.jpg,4 tb,M.2 2280,Pcie 4.0 x4 (nvme),,,2400 tb
144,https://www.jimms.fi/fi/Product/Show/110208/cmv4gx4m1a2133c15/corsair-4gb-1-x-4gb-ddr4-2133mhz-1-2v,21.9,4gb (1 x 4gb),Corsair,STORAGE_118800-ig800gg.jpg,https://ic.jimms.fi/product/0/9/118800-ig800gg.jpg,,,,,,
145,https://www.jimms.fi/fi/Product/Show/178887/cssd-f2000gbmp600r2/corsair-2tb-force-series-mp600-gen4-pcie-ssd-levy-nvme-m-2-2280-3d-tlc-4950-4000-mb-s,150.9,2tb force series mp600 gen4 pcie,Corsair,STORAGE_369698-ig800gg.jpg,https://ic.jimms.fi/product/9/1/369698-ig800gg.jpg,2tb,M.2 2280,Gen4 pcie x4 nvme,Yes,3d tlc,3600 tbw
146,https://www.jimms.fi/fi/Product/Show/160816/wd40efax/western-digital-4tb-wd40efax-red-3-5-sisainen-kiintolevy-sata-iii-5400rpm-256mb,122.9,4tb wd40efax red,Western Digital,STORAGE_277359-ig800gg.jpg,https://ic.jimms.fi/product/5/0/277359-ig800gg.jpg,4 tb,"3.5""",Sata 6gb/s,256 mb,,
147,https://www.jimms.fi/fi/Product/Show/129419/sa400s37-480g/kingston-480gb-a400-ssd-levy-2-5-sata-iii-500-450mb-s-stand-alone,36.9,480gb a400,Kingston,STORAGE_163734-ig800gg.jpg,https://ic.jimms.fi/product/3/5/163734-ig800gg.jpg,480gb,"2.5""",Sata rev. 3.0 (6gb/s) - taaksepäin yhteensopiva sata rev. 2.0 (3gb/s),,Tlc,160tb
148,https://www.jimms.fi/fi/Product/Show/179712/wd121purp/western-digital-12tb-wd-purple-pro-sisainen-3-5-kiintolevy-sata-iii-7200-rpm-256mb,367.9,12tb wd purple pro,Western Digital,STORAGE_373541-ig800gg.jpg,https://ic.jimms.fi/product/4/8/373541-ig800gg.jpg,12 tb,"3.5""",Sata 6gb/s,256 mt,,
149,https://www.jimms.fi/fi/Product/Show/144476/ct240bx500ssd1/crucial-240gb-bx500-2-5-ssd-levy-sata-iii-540-500-mb-s,28.9,240gb bx500,Crucial,STORAGE_214479-ig800gg.jpg,https://ic.jimms.fi/product/7/0/214479-ig800gg.jpg,240gb,"2.5""",Sata 6.0 gb/s,,,80tb tbw
150,https://www.jimms.fi/fi/Product/Show/186087/cssd-f4000gbmp600pnh/corsair-4tb-mp600-pro-nh-gen4-pcie-x4-m-2-2280-nvme-ssd-levy-7000-6500-mb-s,373.9,4tb mp600 pro nh,Corsair,STORAGE_407998-ig800gg.jpg,https://ic.jimms.fi/product/9/1/407998-ig800gg.jpg,4000 gb,M.2,,Yes,3d tlc,3000 tbw
151,https://www.jimms.fi/fi/Product/Show/158502/st16000nm001g/seagate-16tb-exos-x16-3-5-sisainen-kiintolevy-sata-iii-7200-rpm-256mb,296.9,16tb exos x16,Seagate,STORAGE_272227-ig800gg.jpg,https://ic.jimms.fi/product/2/2/272227-ig800gg.jpg,16 tb,"3.5""",Sata 6gb/s,256 mb,,
152,https://www.jimms.fi/fi/Product/Show/191792/0f48155/western-digital-22tb-ultrastar-hc570-3-5-sisainen-kiintolevy-sata-iii-7200rpm-512mb,479.9,22tb ultrastar hc570,Western Digital,STORAGE_438262-ig800gg.jpg,https://ic.jimms.fi/product/6/7/438262-ig800gg.jpg,22 tt,"3.5""",Sata 6gb/s,512 mt,,
153,https://www.jimms.fi/fi/Product/Show/168521/st10000nm001g/seagate-10tb-exos-x16-3-5-sisainen-kiintolevy-sata-iii-7200-rpm-256mb,289.9,10tb exos x16,Seagate,STORAGE_316543-ig800gg.jpg,https://ic.jimms.fi/product/4/6/316543-ig800gg.jpg,10 tb,"3.5""",Sata 6gb/s,256 mb,,
154,https://www.jimms.fi/fi/Product/Show/193816/wdbbyv0010bnc-wrsn/western-digital-1tb-wd_black-sn850p-nvme-ssd-levy-m-2-2280-pcie-gen4-x4-7300-6300-mb-s,221.9,1tb wd_black sn850p,Western Digital,STORAGE_449867-ig800gg.jpg,https://ic.jimms.fi/product/6/2/449867-ig800gg.jpg,1tb,M.2 2280,1 x pci express 4.0 x4 (nvme),,,600 tb
155,https://www.jimms.fi/fi/Product/Show/169392/ts512gmte220s/transcend-512gb-pcie-ssd-220s-m-2-ssd-levy-nvme-pcie-gen3-x4-3300-2100-mb-s,55.9,512gb pcie ssd 220s,Transcend,STORAGE_320974-ig800gg.jpg,https://ic.jimms.fi/product/7/5/320974-ig800gg.jpg,512 gb,2280-d2-m (double-sided),Nvme pcie gen3 x4,S.m.a.r.t.; adavanced garbage collection; raid engine; ldpc coding; dram cache,3d nand flash,1100 tbw
156,https://www.jimms.fi/fi/Product/Show/167660/ct500p5ssd8/crucial-500gb-p5-m-2-2280-ssd-levy-nvme-3400-3000-mb-s,101.9,500gb p5,Crucial,STORAGE_312166-ig800gg.jpg,https://ic.jimms.fi/product/6/3/312166-ig800gg.jpg,500gb,M.2 2280,Pcie g3 1x4 / nvme,,Redundant array of independent nand (rain): multistep data integrity algorithms,300 tbw (total bytes written)
157,https://www.jimms.fi/fi/Product/Show/197019/cssd-f2000gbmp700pnh/corsair-2tb-mp700-pro-ssd-levy-pcie-gen5-x4-nvme-2-0-m-2-2280-12-400-11-800-mb-s,373.9,2tb mp700 pro,Corsair,STORAGE_467209-ig800gg.jpg,https://ic.jimms.fi/product/0/0/467209-ig800gg.jpg,2000 gt,M.2,,Yes,3d tlc,1400 tbw
158,https://www.jimms.fi/fi/Product/Show/133661/wds200t2b0a/western-digital-2tb-wd-blue-3d-ssd-levy-2-5-sata-iii-560-530-mb-s,149.9,2tb wd blue 3d ssd -levy,Western Digital,STORAGE_175522-ig800gg.jpg,https://ic.jimms.fi/product/2/7/175522-ig800gg.jpg,,"2.5"" / 7mm",Sata iii 6gb/s,,,500 tbw
159,https://www.jimms.fi/fi/Product/Show/155304/ssdsc2kb480g801/intel-480gb-ssd-d3-s4510-series-2-5-sata-iii-3d-tlc-560-490-mb-s,273,480gb ssd d3-s4510 series,Intel,STORAGE_258639-ig800gg.jpg,https://ic.jimms.fi/product/3/0/258639-ig800gg.jpg,480 gb,"2.5"" 7mm",Sata 3.0 6gb/s,,3d nand tlc,1.2 pbw
160,https://www.jimms.fi/fi/Product/Show/172460/sat5200-480g/synology-480gb-sat5200-2-5-ssd-levy-sata-iii-530-500-mb-s,249,480gb sat5200,Synology,STORAGE_337098-ig800gg.jpg,https://ic.jimms.fi/product/9/1/337098-ig800gg.jpg,480 gb,"2.5"" 7mm",Sata 6 gb/s,,,"1,145 tb"
161,https://www.jimms.fi/fi/Product/Show/192484/ct2000t700ssd3/crucial-2tb-t700-pcie-gen5-nvme-ssd-m-2-2280-12-400-11-800-mb-s,441.9,2tb t700 pcie gen5 nvme ssd,Crucial,STORAGE_441879-ig800gg.jpg,https://ic.jimms.fi/product/7/0/441879-ig800gg.jpg,2tb,M.2 (2280),"Pcie gen 5.0 x4, nvme 2.0",,,1200 tb
162,https://www.jimms.fi/fi/Product/Show/160065/cssd-f960gbmp510b/corsair-960gb-force-series-mp510-m-2-ssd-levy-nvme-pcie-gen3-x4-3480-3000-mb-s,85.9,960gb force series mp510,Corsair,STORAGE_274022-ig800gg.jpg,https://ic.jimms.fi/product/2/7/274022-ig800gg.jpg,960gb,M.2 2280,Pcie gen 3.0 x4,Yes,3d tlc,720 tbw
163,https://www.jimms.fi/fi/Product/Show/179703/wd8004fryz/western-digital-8tb-wd-gold-sisainen-3-5-kiintolevy-sata-iii-7200-rpm-256mb,260.9,8tb wd gold,Western Digital,STORAGE_373527-ig800gg.jpg,https://ic.jimms.fi/product/2/2/373527-ig800gg.jpg,8 tt,"3.5""",Sata 6gb/s,256 mt,,
164,https://www.jimms.fi/fi/Product/Show/155303/ssdsc2kb240g801/intel-240gb-ssd-d3-s4510-series-2-5-sata-iii-3d-tlc-560-280-mb-s,137,240gb ssd d3-s4510 series,Intel,STORAGE_258638-ig800gg.jpg,https://ic.jimms.fi/product/3/1/258638-ig800gg.jpg,240 gb,"2.5"" 7mm",Sata 3.0 6gb/s,,3d nand tlc,0.9 pbw
165,https://www.jimms.fi/fi/Product/Show/158164/st14000ne0008/seagate-14tb-ironwolf-pro-3-5-sisainen-nas-kiintolevy-sata-iii-7200-rpm-256mb,434.9,14tb ironwolf pro,Seagate,STORAGE_402001-ig800gg.jpg,https://ic.jimms.fi/product/0/8/402001-ig800gg.jpg,14 tb,"3.5""",Sata 6gb/s,256 mb,,
166,https://www.jimms.fi/fi/Product/Show/179726/wds100t1r0c/western-digital-1tb-wd-red-sn700-nvme-ssd-levy-m-2-2280-pcie-3-0-x4-3430-3000-mb-s,101.9,1tb wd red sn700 nvme ssd -levy,Western Digital,STORAGE_373586-ig800gg.jpg,https://ic.jimms.fi/product/8/3/373586-ig800gg.jpg,1 tb,M.2 2280,Pci express 3.0 x4 (nvme),,,2000 tb
