ID,Url,Price,Name,Manufacturer,Image,Image_Url,Chassis_type,Dimensions,Color,Compatibility
471,https://www.jimms.fi/fi/Product/Show/111715/st-fc8b-opt-alpha/streacom-fc8-alpha-tuulettimeton-mini-itx-kotelo-optisella-aukolla-musta,156.9,Fc8 alpha,Streacom,CHASSIS_413924-ig800gg.jpg,https://ic.jimms.fi/product/2/5/413924-ig800gg.jpg,Mini-itx/mini-stx,,,Mini-itx
472,https://www.jimms.fi/fi/Product/Show/154671/0r200057/raijintek-metis-plus-ikkunallinen-mini-itx-kotelo-hopea,67.9,Metis plus,Raijintek,CHASSIS_255880-ig800gg.jpg,https://ic.jimms.fi/product/8/9/255880-ig800gg.jpg,Mini-itx/mini-stx,190 x 277 x 254 mm,Hopea,Mini-itx
473,https://www.jimms.fi/fi/Product/Show/115275/sst-rvz02b-w/silverstone-sst-rvz02-raven-mini-itx-kotelo-ikkunalla-musta,109.9,Sst-rvz02 raven,SilverStone,CHASSIS_128146-ig800gg.jpg,https://ic.jimms.fi/product/4/3/128146-ig800gg.jpg,Mini-itx/mini-stx,,Musta,Mini-itx
474,https://www.jimms.fi/fi/Product/Show/140535/a-nuc22-m3b/akasa-pascal-mc3-fanless-nuc-kotelo-alumiini-musta,419,Pascal mc3 fanless nuc-kotelo,Akasa,CHASSIS_198704-ig800gg.jpg,https://ic.jimms.fi/product/0/5/198704-ig800gg.jpg,Nuc,150 x 214 x 54 mm,,"Ucff 4"" x 4"""
475,https://www.jimms.fi/fi/Product/Show/122931/sst-pt13b-120/silverstone-petit-series-pt13-120-thin-mini-itx-kotelo-120w-virta-adapterilla-musta,122,Petit series pt13-120,SilverStone,CHASSIS_145204-ig800gg.jpg,https://ic.jimms.fi/product/0/5/145204-ig800gg.jpg,C14,,,Intel dh61agl / dq77kb
476,https://www.jimms.fi/fi/Product/Show/184508/g99-oe776sb4-00/ssupd-meshroom-s-mini-itx-kotelo-peacock-blue,188.9,Meshroom s,Ssupd,CHASSIS_399506-ig800gg.jpg,https://ic.jimms.fi/product/0/3/399506-ig800gg.jpg,"Mini dtx, mini itx",247 x 167 x 362 mm,,Atx / matx / itx
477,https://www.jimms.fi/fi/Product/Show/177110/z9-iceberg-white/zalman-z9-iceberg-ikkunallinen-miditornikotelo-valkoinen,136.9,Z9 iceberg,Zalman,CHASSIS_360733-ig800gg.jpg,https://ic.jimms.fi/product/3/6/360733-ig800gg.jpg,Atx miditorni,473 x 245 x 496 mm,,E-atx / atx / m-atx / mini-itx
478,https://www.jimms.fi/fi/Product/Show/166152/accm-pv13012-11/aerocool-rift-ikkunallinen-miditornikotelo-musta,52.9,Rift,Aerocool,CHASSIS_304497-ig800gg.jpg,https://ic.jimms.fi/product/9/2/304497-ig800gg.jpg,Miditorni,195 x 461 x 411 mm,Musta,Atx / micro-atx / mini-itx
479,https://www.jimms.fi/fi/Product/Show/160028/fd-c-def7a-03/fractal-design-define-7-black-tg-dark-tint-ikkunallinen-miditornikotelo-musta,201.9,Define 7 black - tg dark tint,Fractal Design,CHASSIS_273652-ig800gg.jpg,https://ic.jimms.fi/product/5/7/273652-ig800gg.jpg,Atx midi- ja mini-tornikotelot,547 x 240 x 475 mm,,E-atx (maks. 285mm) / atx / matx / mitx
480,https://www.jimms.fi/fi/Product/Show/174509/fd-c-tor1a-03/fractal-design-torrent-white-tg-clear-tint-ikkunallinen-miditornikotelo-valkoinen,240.9,Torrent - white tg clear tint,Fractal Design,CHASSIS_347045-ig800gg.jpg,https://ic.jimms.fi/product/4/4/347045-ig800gg.jpg,Atx midi- ja mini-tornikotelot,544 x 242 x 530 mm,,E-atx / atx / matx / itx / ssi-eeb / ssi-ceb
481,https://www.jimms.fi/fi/Product/Show/194105/inspire-k2-plus-argb/kolink-inspire-k2-plus-argb-ikkunallinen-matx-kotelo-musta,47.9,Inspire k2 plus argb,Kolink,CHASSIS_450015-ig800gg.jpg,https://ic.jimms.fi/product/1/4/450015-ig800gg.jpg,Matx,350(p) x 200(l) x 390(k) mm (jalkojen kanssa),Musta,M-atx / itx
482,https://www.jimms.fi/fi/Product/Show/184130/d30-silver/jonsbo-d30-silver-matx-kotelo-hopea,114.9,D30 silver,Jonsbo,CHASSIS_397472-ig800gg.jpg,https://ic.jimms.fi/product/7/7/397472-ig800gg.jpg,Matx,204 x 401 x 325 mm,,M-atx / dtx / mini-itx
483,https://www.jimms.fi/fi/Product/Show/191351/d41-mesh-white/jonsbo-d41-mesh-white-ikkunallinen-miditornikotelo-valkoinen,69.9,D41 mesh white,Jonsbo,CHASSIS_435354-ig800gg.jpg,https://ic.jimms.fi/product/5/5/435354-ig800gg.jpg,Atx midi- ja mini-tornikotelot,205 x 407 x 452 mm,,Atx / m-atx
484,https://www.jimms.fi/fi/Product/Show/110520/sst-sg11b/silverstone-sst-sg11b-musta,99.9,Sst-sg11b,SilverStone,CHASSIS_119486-ig800gg.jpg,https://ic.jimms.fi/product/8/3/119486-ig800gg.jpg,Matx,"270 x 212 x 393mm, 4,45kg",Musta,"Micro-atx, mini-itx, mini-dtx"
485,https://www.jimms.fi/fi/Product/Show/153291/castle/kolink-castle-ikkunallinen-miditornikotelo-musta,55.9,Castle,Kolink,CHASSIS_250730-ig800gg.jpg,https://ic.jimms.fi/product/3/9/250730-ig800gg.jpg,Atx midi- ja mini-tornikotelot,201 x 435 x 405 mm,Musta,"Atx, micro-atx, mini-itx"
486,https://www.jimms.fi/fi/Product/Show/158357/0-761345-81200-9/antec-p120-crystal-ikkunallinen-e-atx-miditornikotelo-musta,158,P120 crystal,Antec,CHASSIS_271555-ig800gg.jpg,https://ic.jimms.fi/product/5/4/271555-ig800gg.jpg,Miditorni,476 x 234 x 485,,"E-atx, atx, m-atx, itx"
487,https://www.jimms.fi/fi/Product/Show/168142/syncro-q704-dgc-650/seasonic-syncro-q704-ikkunallinen-miditornikotelo-syncro-dgc-650-gold-virtalahde-musta,269.9,Syncro q704,Seasonic,CHASSIS_314341-ig800gg.jpg,https://ic.jimms.fi/product/4/8/314341-ig800gg.jpg,Miditorni,537 x 234 x 493 mm,,"Extended atx, atx, micro atx, itx"
488,https://www.jimms.fi/fi/Product/Show/180618/st-bc1b-v2/streacom-bc1-v2-atx-open-benchtable-avoin-testipenkki-musta,159.9,Bc1 v2 atx open benchtable,Streacom,CHASSIS_378301-ig800gg.jpg,https://ic.jimms.fi/product/0/8/378301-ig800gg.jpg,Atx htpc- ja pöytäkotelot,,Hiekkapuhallus ja eloksoitu pintakäsittely,Avoimen rungon atx-testipenkki
489,https://www.jimms.fi/fi/Product/Show/160037/fd-c-def7x-03/fractal-design-define-7-xl-black-tg-dark-tint-ikkunallinen-taystornikotelo-musta,278.9,Define 7 xl black - tg dark tint,Fractal Design,CHASSIS_273911-ig800gg.jpg,https://ic.jimms.fi/product/1/8/273911-ig800gg.jpg,Atx full-tornikotelot,604 x 240 x 566 mm,,E-atx / atx / matx / mitx / ee-atx / ssi-ceb / ssi-eeb
490,https://www.jimms.fi/fi/Product/Show/173592/bo100-g-silver/jonsplus-bo-100-mini-itx-kotelo-hopea,209.9,Bo 100,Jonsplus,CHASSIS_342671-ig800gg.jpg,https://ic.jimms.fi/product/7/8/342671-ig800gg.jpg,Mini-itx/mini-stx,239 x 233 x 282 mm,Hopea,Itx / dtx (170 x 203 mm)
491,https://www.jimms.fi/fi/Product/Show/187924/air-1000-premium-wh/montech-air-1000-premium-ikkunallinen-miditornikotelo-valkoinen,99.9,Air 1000 premium,Montech,CHASSIS_418230-ig800gg.jpg,https://ic.jimms.fi/product/3/9/418230-ig800gg.jpg,Atx midi- ja mini-tornikotelot,416 x 220 x 495 mm,Valkoinen,Atx / micro-atx / mini itx
492,https://www.jimms.fi/fi/Product/Show/182648/fd-c-mel2a-03/fractal-design-meshify-2-lite-black-tg-light-tint-ikkunallinen-miditornikotelo-musta,152.9,Meshify 2 lite black - tg light tint,Fractal Design,CHASSIS_389546-ig800gg.jpg,https://ic.jimms.fi/product/4/3/389546-ig800gg.jpg,Atx midi- ja mini-tornikotelot,542 x 240 x 474 mm / 541 x 240 x 454 mm (ilman jalkoja/ulokkeita/ruuveja),,E-atx (maks. 285 mm) / atx / matx / mini-itx
493,https://www.jimms.fi/fi/Product/Show/151352/0r20b00138/raijintek-ophion-m-evo-als-matx-kotelo-musta,159,Ophion m evo als,Raijintek,CHASSIS_242213-ig800gg.jpg,https://ic.jimms.fi/product/1/6/242213-ig800gg.jpg,"Mini-itx, matx",231 x 453 x 365 mm,Musta,"Atx, sfx (ei sisälly)"
494,https://www.jimms.fi/fi/Product/Show/163341/observatory-lite-mesh/kolink-observatory-lite-mesh-rgb-ikkunallinen-miditornikotelo-musta,62.9,Observatory lite mesh rgb,Kolink,CHASSIS_392761-ig800gg.jpg,https://ic.jimms.fi/product/6/8/392761-ig800gg.jpg,Atx midi- ja mini-tornikotelot,190 x 440 x 400 mm,Musta,"Atx, micro-atx, mini-itx"
495,https://www.jimms.fi/fi/Product/Show/181555/sst-rm43-320-rs/silverstone-rm43-320-rs-rakkiasennettava-20-paikkainen-serverikotelo-4u-musta-harmaa,799,Rm43-320-rs,SilverStone,CHASSIS_383922-ig800gg.jpg,https://ic.jimms.fi/product/2/7/383922-ig800gg.jpg,4u,,,"Ssi-eeb, ssi-ceb, extended atx, atx, micro-atx, mini-itx"
496,https://www.jimms.fi/fi/Product/Show/187927/air-100-argb-bk/montech-air-100-argb-ikkunallinen-matx-kotelo-musta,75.9,Air 100 argb,Montech,CHASSIS_418251-ig800gg.jpg,https://ic.jimms.fi/product/5/8/418251-ig800gg.jpg,Matx,405 x 210 x 425 mm,Musta,Micro-atx / mini itx
497,https://www.jimms.fi/fi/Product/Show/157275/dp-atx-matrexx55v3/deepcool-matrexx-55-v3-ikkunallinen-e-atx-miditornikotelo-musta,52.9,Matrexx 55 v3,DeepCool,CHASSIS_266409-ig800gg.jpg,https://ic.jimms.fi/product/0/0/266409-ig800gg.jpg,Miditorni,446 x 210 x 479 mm,,E-atx / atx / micro-atx / mini-itx
498,https://www.jimms.fi/fi/Product/Show/188084/sst-fa511z-bg/silverstone-fara-511z-ikkunallinen-miditornikotelo-musta,109.9,Fara 511z,SilverStone,CHASSIS_418661-ig800gg.jpg,https://ic.jimms.fi/product/6/8/418661-ig800gg.jpg,Atx midi- ja mini-tornikotelot,,,"Atx, micro-atx, mini-itx"
499,https://www.jimms.fi/fi/Product/Show/140003/satellite/kolink-satellite-matx-kotelo-musta,39.9,Satellite,Kolink,CHASSIS_196273-ig800gg.jpg,https://ic.jimms.fi/product/7/6/196273-ig800gg.jpg,Matx,260 x 190 x 280 mm,Musta,: mini-itx
500,https://www.jimms.fi/fi/Product/Show/144445/ph-es518xtg-dbk01/phanteks-enthoo-evolv-x-ikkunallinen-miditornikotelo-musta,259.9,Enthoo evolv x,Phanteks,CHASSIS_214363-ig800gg.jpg,https://ic.jimms.fi/product/6/6/214363-ig800gg.jpg,Miditorni,240 x 520 x 520 mm,Satin black,E-atx (l: 272mm asti) / atx / micro atx / mini itx
501,https://www.jimms.fi/fi/Product/Show/163433/a4-silver/jonsbo-a4-silver-ikkunallinen-mini-itx-kotelo-hopea,125.9,A4 silver,Jonsbo,CHASSIS_291544-ig800gg.jpg,https://ic.jimms.fi/product/4/5/291544-ig800gg.jpg,Mini-itx/mini-stx,169 x 273 x 340 mm,Hopea,Itx
502,https://www.jimms.fi/fi/Product/Show/162321/umx3-silver/jonsbo-umx3-silver-ikkunallinen-matx-kotelo-hopea,114.9,Umx3 silver,Jonsbo,CHASSIS_286201-ig800gg.jpg,https://ic.jimms.fi/product/0/8/286201-ig800gg.jpg,Matx,188 x 358 x 365 mm,Hopea,"Matx, itx"
503,https://www.jimms.fi/fi/Product/Show/172028/mb600l2-knnn-s00/cooler-master-masterbox-mb600l-v2-w-o-odd-steel-miditornikotelo-musta,89,Masterbox mb600l v2 (w/o odd steel) -miditornikotelo,Cooler Master,CHASSIS_334876-ig800gg.jpg,https://ic.jimms.fi/product/7/3/334876-ig800gg.jpg,Atx midi- ja mini-tornikotelot,"405,5 x 204 x 455,3 mm (sis. ulokkeet)",Musta,"Mini itx, micro atx, atx"
504,https://www.jimms.fi/fi/Product/Show/183506/lancool-iii-rgb-white/lian-li-lancool-iii-rgb-ikkunallinen-miditornikotelo-valkoinen,189.9,Lancool iii rgb,Lian Li,CHASSIS_395357-ig800gg.jpg,https://ic.jimms.fi/product/5/2/395357-ig800gg.jpg,Atx full-tornikotelot,526 x 238 x 523 mm,Valkoinen,E-atx (leveys: alle 280mm) / atx / matx / itx
505,https://www.jimms.fi/fi/Product/Show/182955/jonsbo-vr3-black/jonsbo-vr3-black-mini-itx-kotelo-musta,159.9,Vr3 black,Jonsbo,CHASSIS_391758-ig800gg.jpg,https://ic.jimms.fi/product/5/1/391758-ig800gg.jpg,Mini-itx/mini-stx,204 x 255 x 382 mm (sis. pohjan kumityynyt),,Itx
506,https://www.jimms.fi/fi/Product/Show/162308/rm2-silver/jonsbo-rm2-silver-miditornikotelo-hopea,83.9,Rm2 silver -miditornikotelo,Jonsbo,CHASSIS_286120-ig800gg.jpg,https://ic.jimms.fi/product/2/9/286120-ig800gg.jpg,Atx midi- ja mini-tornikotelot,209 x 302 x 341 mm (8mm jalat eivät mitoissa mukana),Hopea,Itx / matx / atx (maks. 305 x 245 mm)
507,https://www.jimms.fi/fi/Product/Show/173554/0r20b00198/raijintek-ponos-tg4-ikkunallinen-taystornikotelo-musta,99.9,Ponos tg4,Raijintek,CHASSIS_342449-ig800gg.jpg,https://ic.jimms.fi/product/4/0/342449-ig800gg.jpg,Atx full-tornikotelot,210 x 442 x 485 mm,Musta,Eeb / e-atx / atx / micro-atx / mini-itx
508,https://www.jimms.fi/fi/Product/Show/185985/ey2a006/endorfy-signum-300-argb-ikkunallinen-miditornikotelo-musta,82.9,Signum 300 argb,Endorfy,CHASSIS_407290-ig800gg.jpg,https://ic.jimms.fi/product/9/9/407290-ig800gg.jpg,Kotelo,447 x 216 x 413 mm,Musta,"Atx, micro atx, itx"
509,https://www.jimms.fi/fi/Product/Show/155725/0r20b00161/raijintek-metis-evo-tgs-ikkunallinen-mini-itx-kotelo-hopea,127.5,Metis evo tgs,Raijintek,CHASSIS_260103-ig800gg.jpg,https://ic.jimms.fi/product/0/6/260103-ig800gg.jpg,Mini-itx/mini-stx,293 x 290 x 263 mm,Hopea,Mini itx
510,https://www.jimms.fi/fi/Product/Show/190873/sky-two-m/montech-sky-two-ikkunallinen-miditornikotelo-sininen,109.9,Sky two,Montech,CHASSIS_432188-ig800gg.jpg,https://ic.jimms.fi/product/8/1/432188-ig800gg.jpg,Atx midi- ja mini-tornikotelot,430 x 215 x 490 mm,Sininen,"Atx, micro-atx, mini itx"
511,https://www.jimms.fi/fi/Product/Show/165430/accm-pv27033-11/aerocool-hive-argb-tempered-glass-edition-v1-ikkunallinen-miditornikotelo-musta,69.9,Hive argb - tempered glass edition (v1),Aerocool,CHASSIS_300983-ig800gg.jpg,https://ic.jimms.fi/product/8/6/300983-ig800gg.jpg,Miditorni,206 x 457 x 380 mm (kokonaismitat),Musta,Atx / micro atx / mini-itx
512,https://www.jimms.fi/fi/Product/Show/183343/at1020323/alphacool-es-2u-19-serverrack-watercooling-ready-rakkiasennettava-serverikotelo-musta-harmaa,269,"Es 2u - 19"" - serverrack - watercooling ready",Alphacool,CHASSIS_393651-ig800gg.jpg,https://ic.jimms.fi/product/5/8/393651-ig800gg.jpg,Server,,Harmaa/musta,
513,https://www.jimms.fi/fi/Product/Show/128197/0r200055/raijintek-metis-plus-ikkunallinen-mini-itx-kotelo-musta,66.5,Metis plus,Raijintek,CHASSIS_160195-ig800gg.jpg,https://ic.jimms.fi/product/9/4/160195-ig800gg.jpg,Mini-itx/mini-stx,190 x 277 x 254 mm,Musta,Mini-itx
514,https://www.jimms.fi/fi/Product/Show/160362/a-nuc51-m1b/akasa-plato-px-tuulettimeton-nuc-kotelo-musta,129.9,Plato px,Akasa,CHASSIS_275218-ig800gg.jpg,https://ic.jimms.fi/product/1/1/275218-ig800gg.jpg,Nuc,"247 x 240 x 38,5 mm",,"Ucff 4"" x 4"""
515,https://www.jimms.fi/fi/Product/Show/145768/bg027/be-quiet-silent-base-601-atx-kotelo-musta-hopea,177,Silent base 601,be quiet!,CHASSIS_218899-ig800gg.jpg,https://ic.jimms.fi/product/9/0/218899-ig800gg.jpg,Atx midi- ja mini-tornikotelot,532 x 240 x 514 mm (sisältää jalat),,"E-atx, atx, m-atx, mini-itx"
516,https://www.jimms.fi/fi/Product/Show/182957/accs-pv32013-21/aerocool-trinity-mini-white-v1-ikkunallinen-matx-kotelo-valkoinen,62.9,Trinity mini white v1,Aerocool,CHASSIS_391796-ig800gg.jpg,https://ic.jimms.fi/product/9/3/391796-ig800gg.jpg,Minitorni,"206,5 x 385 x 353,4 mm",Valkoinen,Micro atx / mini-itx
517,https://www.jimms.fi/fi/Product/Show/195241/bgw63/be-quiet-shadow-base-800-fx-black-ikkunallinen-miditornikotelo-musta,229.9,Shadow base 800 fx black,be quiet!,CHASSIS_456735-ig800gg.jpg,https://ic.jimms.fi/product/3/4/456735-ig800gg.jpg,Argb - 5 v,Edessä: 140 x 140 x 25 mm / takana: 140 x 140 x 25 mm,Musta,E-atx / atx / m-atx / mini-itx
518,https://www.jimms.fi/fi/Product/Show/165441/accm-pv29113-11/aerocool-prime-argb-tempered-glass-edition-v2-ikkunallinen-miditornikotelo-musta,54.9,Prime argb - tempered glass edition (v2),Aerocool,CHASSIS_301063-ig800gg.jpg,https://ic.jimms.fi/product/6/6/301063-ig800gg.jpg,Miditorni,"205 x 442 x 376,5 mm (kokonaismitat)",Musta,Atx / micro atx / mini-itx
519,https://www.jimms.fi/fi/Product/Show/150753/90dc0020-b39000/asus-rog-strix-helios-gx601-ikkunallinen-e-atx-miditornikotelo-musta,389,Rog strix helios gx601,Asus,CHASSIS_239873-ig800gg.jpg,https://ic.jimms.fi/product/7/6/239873-ig800gg.jpg,"Atx / micro atx / mini itx / eatx (12"" x 10,9"")",250 x 565 x 591 mm,Musta,Atx-miditorni
520,https://www.jimms.fi/fi/Product/Show/162634/fd-c-def7c-02/fractal-design-define-7-compact-black-tg-dark-tint-ikkunallinen-miditornikotelo-musta,158.9,Define 7 compact - black tg dark tint,Fractal Design,CHASSIS_287580-ig800gg.jpg,https://ic.jimms.fi/product/8/9/287580-ig800gg.jpg,Atx midi- ja mini-tornikotelot,427 x 210 x 474 mm,,Atx / matx / mitx
521,https://www.jimms.fi/fi/Product/Show/174892/q58w4/lian-li-q58w4-pcie-4-0-edition-mini-itx-kotelo-valkoinen,167.9,Q58w4 - pcie 4.0 edition,Lian Li,CHASSIS_350051-ig800gg.jpg,https://ic.jimms.fi/product/5/8/350051-ig800gg.jpg,Mini-itx/mini-stx,342 x 170 x 250 mm,Valkoinen,Mini-itx
522,https://www.jimms.fi/fi/Product/Show/190757/cc-9011245-ww/corsair-2000d-airflow-mini-itx-kotelo-valkoinen,129.9,2000d airflow,Corsair,CHASSIS_445797-ig800gg.jpg,https://ic.jimms.fi/product/9/2/445797-ig800gg.jpg,Mini-itx/mini-stx,271 x 200 x 458 mm,,Mini-itx
523,https://www.jimms.fi/fi/Product/Show/195634/cc-9011262-ww/corsair-5000d-core-airflow-ikkunallinen-miditornikotelo-valkoinen,179.9,5000d core airflow,Corsair,CHASSIS_459316-ig800gg.jpg,https://ic.jimms.fi/product/1/3/459316-ig800gg.jpg,Atx midi- ja mini-tornikotelot,520 x 245 x 521 mm,,"Mini-itx, micro-atx, atx, e-atx (305 x 277 mm)"
524,https://www.jimms.fi/fi/Product/Show/174875/o11-air-mini-black/lian-li-o11-air-mini-ikkunallinen-miditornikotelo-musta,124.9,O11 air mini,Lian Li,CHASSIS_348875-ig800gg.jpg,https://ic.jimms.fi/product/7/4/348875-ig800gg.jpg,Atx midi- ja mini-tornikotelot,400 x 288 x 384 mm,Musta,E-atx (maks. 280 mm leveä) / atx / micro-atx / mini-itx
525,https://www.jimms.fi/fi/Product/Show/142192/bgw20/be-quiet-pure-base-600-window-orange-ikkunallinen-atx-miditornikotelo-musta-oranssi,134.9,Pure base 600 - window orange,be quiet!,CHASSIS_205768-ig800gg.jpg,https://ic.jimms.fi/product/6/1/205768-ig800gg.jpg,Atx midi- ja mini-tornikotelot,Pxlxk (pl. jalat): 492 x 220 x 445 mm,Musta/oranssi,Atx ps/2 (ei sisälly)
526,https://www.jimms.fi/fi/Product/Show/162329/umx4-silver/jonsbo-umx4-silver-ikkunallinen-miditornikotelo-hopea,149.9,Umx4 silver,Jonsbo,CHASSIS_287918-ig800gg.jpg,https://ic.jimms.fi/product/1/1/287918-ig800gg.jpg,Atx midi- ja mini-tornikotelot,204 x 426 x 437 mm,Hopea,"Atx, m-atx, itx"
527,https://www.jimms.fi/fi/Product/Show/189140/cs-hyte-y40-b/hyte-y40-black-ikkunallinen-miditornikotelo-musta,159.9,Y40 black,Hyte,CHASSIS_424040-ig800gg.jpg,https://ic.jimms.fi/product/4/9/424040-ig800gg.jpg,Atx-miditorni,439 x 240 x 472 mm,,"Itx, matx, atx"
528,https://www.jimms.fi/fi/Product/Show/186469/sst-gd11b/silverstone-gd11-htpc-kotelo-musta,164.9,Gd11,SilverStone,CHASSIS_410081-ig800gg.jpg,https://ic.jimms.fi/product/8/8/410081-ig800gg.jpg,Atx htpc- ja pöytäkotelot,,,"Ssi-ceb, atx, micro-atx, mini-itx"
529,https://www.jimms.fi/fi/Product/Show/162319/umx1plus-silver/jonsbo-umx1-plus-silver-ikkunallinen-mini-itx-kotelo-hopea,99.9,Umx1 plus silver,Jonsbo,CHASSIS_286189-ig800gg.jpg,https://ic.jimms.fi/product/8/0/286189-ig800gg.jpg,Mini-itx/mini-stx,160 x 300 x 345 mm,Hopea,Itx
530,https://www.jimms.fi/fi/Product/Show/194092/c6-white/jonsbo-c6-white-matx-kotelo-valkoinen,44.9,C6 white,Jonsbo,CHASSIS_449923-ig800gg.jpg,https://ic.jimms.fi/product/2/6/449923-ig800gg.jpg,Matx,202 x 295.2 x 266 mm,,Itx / m-atx
531,https://www.jimms.fi/fi/Product/Show/167084/ph-es217a_bk02/phanteks-enthoo-evolv-shift-air-2-mini-itx-kotelo-musta,139.9,Enthoo evolv shift air 2,Phanteks,CHASSIS_314447-ig800gg.jpg,https://ic.jimms.fi/product/4/2/314447-ig800gg.jpg,Vertical small form factor,186 x 490 x 274 mm,,Mini-itx
532,https://www.jimms.fi/fi/Product/Show/175079/bfc-pm2-300-wwgsw-3a/bitfenix-prodigy-m-2022-argb-ikkunallinen-matx-kotelo-valkoinen,125.9,Prodigy m 2022 argb,BitFenix,CHASSIS_351348-ig800gg.jpg,https://ic.jimms.fi/product/4/1/351348-ig800gg.jpg,Matx,250 x 404 x 359 mm,,"Mini-itx, microatx"
533,https://www.jimms.fi/fi/Product/Show/165437/accm-pv20023-11/aerocool-menace-saturn-rgb-tempered-glass-edition-ikkunallinen-miditornikotelo-musta,49.9,Menace saturn rgb - tempered glass edition,Aerocool,CHASSIS_301044-ig800gg.jpg,https://ic.jimms.fi/product/4/5/301044-ig800gg.jpg,Miditorni,205 x 457 x 392 mm (kokonaismitat),Musta,Atx / micro atx / mini-itx
534,https://www.jimms.fi/fi/Product/Show/187726/ey2a001/endorfy-ventum-200-solid-miditornikotelo-musta,49.9,Ventum 200 solid -miditornikotelo,Endorfy,CHASSIS_417119-ig800gg.jpg,https://ic.jimms.fi/product/1/0/417119-ig800gg.jpg,Pc-kotelo,440 x 211 x 373 mm,,Atx / microatx / itx
535,https://www.jimms.fi/fi/Product/Show/162234/c3plus-silver/jonsbo-c3-plus-silver-ikkunallinen-matx-kotelo-hopea,73.4,C3 plus silver,Jonsbo,CHASSIS_285286-ig800gg.jpg,https://ic.jimms.fi/product/8/3/285286-ig800gg.jpg,Matx,218 x 360 x 398 mm,Hopea,Itx / m-atx (245 x 245 mm)
536,https://www.jimms.fi/fi/Product/Show/178171/o11dex/lian-li-o11d-evo-ikkunallinen-tornikotelo-musta,179.9,O11d evo,Lian Li,CHASSIS_366749-ig800gg.jpg,https://ic.jimms.fi/product/4/0/366749-ig800gg.jpg,Atx full-tornikotelot,,Musta,E-atx (leveys: alle 280 mm) / atx / m-atx / itx
537,https://www.jimms.fi/fi/Product/Show/170581/accs-pv26023-11/aerocool-atomic-v1-ikkunallinen-minitornikotelo-musta,62.9,Atomic v1,Aerocool,CHASSIS_326364-ig800gg.jpg,https://ic.jimms.fi/product/6/5/326364-ig800gg.jpg,Minitorni,"230 x 390 x 403,5 mm",Musta,Micro atx / mini-itx
538,https://www.jimms.fi/fi/Product/Show/165770/90dc00b0-b39000/asus-rog-z11-ikkunallinen-mini-itx-kotelo-musta,289,Rog z11,Asus,CHASSIS_302476-ig800gg.jpg,https://ic.jimms.fi/product/7/3/302476-ig800gg.jpg,Mini itx / dtx,194 x 386 x 531 mm,Musta,Atx tai sfx (ei sisälly)
539,https://www.jimms.fi/fi/Product/Show/140384/0r200062/raijintek-paean-atx-tyopenkki-nayttelykotelo-musta,152.9,Paean,Raijintek,CHASSIS_197929-ig800gg.jpg,https://ic.jimms.fi/product/2/0/197929-ig800gg.jpg,Atx midi- ja mini-tornikotelot,,Musta,"Atx, micro-atx, mini-itx"
540,https://www.jimms.fi/fi/Product/Show/184838/fd-c-mes2m-01/fractal-design-meshify-2-mini-black-tg-ikkunallinen-matx-kotelo-musta,137.9,Meshify 2 mini - black tg,Fractal Design,CHASSIS_401135-ig800gg.jpg,https://ic.jimms.fi/product/3/4/401135-ig800gg.jpg,Matx,396 x 205 x 406 mm,,Matx / dtx / mini itx / mini-dtx
541,https://www.jimms.fi/fi/Product/Show/144160/horizon/kolink-horizon-rgb-ikkunallinen-miditornikotelo-musta,81.9,Horizon rgb,Kolink,CHASSIS_213185-ig800gg.jpg,https://ic.jimms.fi/product/8/4/213185-ig800gg.jpg,Atx midi- ja mini-tornikotelot,468 x 202 x 454 mm,Musta,"Atx, micro-atx, mini-itx"
542,https://www.jimms.fi/fi/Product/Show/140383/0r200050/raijintek-asterion-plus-ikkunallinen-taystornikotelo-hopea-musta,146.9,Asterion plus,Raijintek,CHASSIS_197920-ig800gg.jpg,https://ic.jimms.fi/product/2/9/197920-ig800gg.jpg,Atx full-tornikotelot,,"Hopea, musta","E-atx, atx, micro-atx, mini itx"
543,https://www.jimms.fi/fi/Product/Show/183226/accm-pv37013-11/aerocool-beam-v1-ikkunallinen-miditornikotelo-musta,69.9,Beam v1,Aerocool,CHASSIS_393122-ig800gg.jpg,https://ic.jimms.fi/product/2/7/393122-ig800gg.jpg,Miditorni,"210 x 481,5 x 404 mm",Musta,Atx / micro atx / mini-itx
544,https://www.jimms.fi/fi/Product/Show/165433/accm-pv28113-11/aerocool-mecha-argb-tempered-glass-edition-v2-ikkunallinen-miditornikotelo-musta,64.9,Mecha argb - tempered glass edition (v2),Aerocool,CHASSIS_301022-ig800gg.jpg,https://ic.jimms.fi/product/2/7/301022-ig800gg.jpg,Miditorni,205 x 442 x 370 mm (kokonaismitat),Musta,Atx / micro atx / mini-itx
545,https://www.jimms.fi/fi/Product/Show/164904/tr03-g-silver/jonsbo-tr03-g-silver-ikkunallinen-atx-kotelo-hopea-musta,289,Tr03-g silver,Jonsbo,CHASSIS_298473-ig800gg.jpg,https://ic.jimms.fi/product/7/6/298473-ig800gg.jpg,Atx midi- ja mini-tornikotelot,238 x 673 x 595 mm,,Itx / m-atx / atx
