ID,Url,Price,Name,Manufacturer,Image,Image_Url,Core_Count,Thread_Count,Base_Clock,Cache,Socket,Cpu_Cooler,TDP,Integrated_GPU
154,https://www.jimms.fi/fi/Product/Show/123434/bx80660e52695v4/intel-xeon-e5-2695-v4-lga2011-3-2-1ghz-45mb-boxed,3192.9,Xeon e5-2695 v4,Intel,CPU_146329-ig800gg.jpg,https://ic.jimms.fi/product/2/0/146329-ig800gg.jpg,18,36,2.10 ghz,45 mb,Lga2011-3,,120 w,
155,https://www.jimms.fi/fi/Product/Show/178221/bx8071512600/intel-core-i5-12600-lga1700-3-30-ghz-18mb-boxed,311.9,Core i5-12600,Intel,CPU_366574-ig800gg.jpg,https://ic.jimms.fi/product/7/5/366574-ig800gg.jpg,6 (6p + 0e),12,3.3 ghz (base),18mb,Lga1700,,65w,Intel® uhd graphics 770
156,https://www.jimms.fi/fi/Product/Show/178224/bx8071512400f/intel-core-i5-12400f-lga1700-2-50-ghz-18mb-boxed,169.9,Core i5-12400f,Intel,CPU_366580-ig800gg.jpg,https://ic.jimms.fi/product/8/9/366580-ig800gg.jpg,6 (6p+0e),12,2.50 ghz (base),18mb,Lga1700,,65w,
157,https://www.jimms.fi/fi/Product/Show/161254/bx8070110320/intel-core-i3-10320-lga1200-3-80-ghz-8mb-boxed,208.9,Core i3-10320,Intel,CPU_288738-ig800gg.jpg,https://ic.jimms.fi/product/3/1/288738-ig800gg.jpg,4,8,3.80 ghz,8mb,Lga1200,,65w,Intel® uhd graphics 630
158,https://www.jimms.fi/fi/Product/Show/178223/bx8071512400/intel-core-i5-12400-lga1700-2-50-ghz-18mb-boxed,189.9,Core i5-12400,Intel,CPU_366568-ig800gg.jpg,https://ic.jimms.fi/product/6/1/366568-ig800gg.jpg,6 (6p + 0e),12,2.5 ghz (base),18mb,Lga1700,,65w,Intel® uhd graphics 730
159,https://www.jimms.fi/fi/Product/Show/123431/bx80660e52680v4/intel-xeon-e5-2680-v4-lga2011-3-2-4ghz-35mb-boxed,2115.9,Xeon e5-2680 v4,Intel,CPU_146325-ig800gg.jpg,https://ic.jimms.fi/product/2/4/146325-ig800gg.jpg,14,28,2.40 ghz,35 mb,Lga2011-3,,120 w,
160,https://www.jimms.fi/fi/Product/Show/180799/cm8071504569915/intel-core-i9-12900ks-lga1700-3-40-ghz-30mb-tray-poistotuote,449.9,Core i9-12900ks,Intel,CPU_379072-ig800gg.jpg,https://ic.jimms.fi/product/7/7/379072-ig800gg.jpg,16 (8p + 8e),24,"3.40 ghz (base, p-core) / 2.50 ghz (base, e-core)",30mb,Lga1700,,150w,Intel® uhd graphics 770
161,https://www.jimms.fi/fi/Product/Show/184598/100-100000514wof/amd-ryzen-9-7950x-am5-4-5-ghz-16-core-wof,649.9,Ryzen 9 7950x,AMD,CPU_416541-ig800gg.jpg,https://ic.jimms.fi/product/4/8/416541-ig800gg.jpg,16,32,4.5 ghz,64mb,Am5,,170w,Amd radeon graphics
162,https://www.jimms.fi/fi/Product/Show/169810/bx8070811600/intel-core-i5-11600-lga1200-2-80-ghz-12mb-boxed,264.9,Core i5-11600,Intel,CPU_329940-ig800gg.jpg,https://ic.jimms.fi/product/4/9/329940-ig800gg.jpg,6,12,2.80 ghz (base),12mb,Lga1200,,65w,Intel® uhd graphics 750
163,https://www.jimms.fi/fi/Product/Show/154674/bx806736138/intel-xeon-gold-6138-lga3647-2-00-ghz-27-5-mb-boxed,3120.9,Xeon gold 6138,Intel,CPU_255892-ig800gg.jpg,https://ic.jimms.fi/product/9/7/255892-ig800gg.jpg,20,40,2.00 ghz,27.5 mb,Lga3647,,125w,
164,https://www.jimms.fi/fi/Product/Show/187556/100-000000790/amd-epyc-9554-sp5-3-10-ghz-64-core-tray,8498.9,Epyc 9554,AMD,CPU_416110-ig800gg.jpg,https://ic.jimms.fi/product/1/9/416110-ig800gg.jpg,64,128,3.1 ghz,256 mb,Sp5,,360 w,
165,https://www.jimms.fi/fi/Product/Show/187649/bx8071513400/intel-core-i5-13400-lga1700-2-50-ghz-20mb-boxed,276.9,Core i5-13400,Intel,CPU_420864-ig800gg.jpg,https://ic.jimms.fi/product/6/5/420864-ig800gg.jpg,10 (6p + 4e),16,"2.50 ghz (base, p-core) / 1.80 ghz (base, e-core)",20 mb,Lga1700,Intel laminar rh1 cooler,65w,Intel® uhd graphics 730
166,https://www.jimms.fi/fi/Product/Show/169822/bx8070110305/intel-core-i3-10305-lga1200-3-80-ghz-8mb-boxed,200.9,Core i3-10305,Intel,CPU_332828-ig800gg.jpg,https://ic.jimms.fi/product/2/1/332828-ig800gg.jpg,4,8,3.80 ghz (base),8mb,Lga1200,,65w,Intel® uhd graphics 630
167,https://www.jimms.fi/fi/Product/Show/163979/bx8070110850k/intel-core-i9-10850k-lga1200-3-60-ghz-20mb-boxed,419.9,Core i9-10850k,Intel,CPU_293877-ig800gg.jpg,https://ic.jimms.fi/product/7/2/293877-ig800gg.jpg,10,20,3.60 ghz,20mb,Lga1200,,125w,Intel® uhd graphics 630
168,https://www.jimms.fi/fi/Product/Show/169815/bx8070811600kf/intel-core-i5-11600kf-lga1200-3-90-ghz-12mb-boxed,287.9,Core i5-11600kf,Intel,CPU_329942-ig800gg.jpg,https://ic.jimms.fi/product/4/7/329942-ig800gg.jpg,6,12,3.90 ghz (base),12mb,Lga1200,,125w,
169,https://www.jimms.fi/fi/Product/Show/188804/100-100000909wof/amd-ryzen-9-7900x3d-am5-4-4-ghz-12-core-wof,599.9,Ryzen 9 7900x3d,AMD,CPU_428627-ig800gg.jpg,https://ic.jimms.fi/product/2/2/428627-ig800gg.jpg,12,24,4.4 ghz,128mb,Am5,,120w,Amd radeon graphics
170,https://www.jimms.fi/fi/Product/Show/154701/bx806956242/intel-xeon-gold-6242-lga3647-2-80-ghz-22mb-boxed,3568.9,Xeon gold 6242,Intel,CPU_255948-ig800gg.jpg,https://ic.jimms.fi/product/4/1/255948-ig800gg.jpg,16,32,2.80 ghz,22 mb,Lga3647,,150w,
171,https://www.jimms.fi/fi/Product/Show/187567/100-000000480/amd-epyc-9254-sp5-2-90-ghz-24-core-tray,2711.9,Epyc 9254,AMD,CPU_416150-ig800gg.jpg,https://ic.jimms.fi/product/5/9/416150-ig800gg.jpg,24,48,2.9 ghz,128 mb,Sp5,,200 w,
172,https://www.jimms.fi/fi/Product/Show/169813/bx8070811900kf/intel-core-i9-11900kf-lga1200-3-50-ghz-16mb-boxed,287.9,Core i9-11900kf,Intel,CPU_329952-ig800gg.jpg,https://ic.jimms.fi/product/5/7/329952-ig800gg.jpg,8,16,3.50 ghz (base),16mb,Lga1200,,125w,
173,https://www.jimms.fi/fi/Product/Show/192035/bx807133465x/intel-xeon-w7-3465x-lga4677-2-50ghz-75mb-boxed,3486.9,Xeon w7-3465x,Intel,CPU_439495-ig800gg.jpg,https://ic.jimms.fi/product/9/4/439495-ig800gg.jpg,"28 (28 p-core, 0 e-core)",56,2.50 ghz (base),75 mb intel smart cache,Lga4677,,300 w,
174,https://www.jimms.fi/fi/Product/Show/192043/pk8071305081500/intel-xeon-w9-3495x-lga4677-1-90ghz-105mb-tray,7960.9,Xeon w9-3495x,Intel,CPU_439515-ig800gg.jpg,https://ic.jimms.fi/product/1/4/439515-ig800gg.jpg,"56 (56 p-core, 0 e-core)",112,1.90 ghz (base),105 mb intel smart cache,Lga4677,,350 w,
175,https://www.jimms.fi/fi/Product/Show/161253/bx8070110300/intel-core-i3-10300-lga1200-3-70-ghz-8mb-boxed,199,Core i3-10300,Intel,CPU_288737-ig800gg.jpg,https://ic.jimms.fi/product/3/2/288737-ig800gg.jpg,4,8,3.70 ghz,8mb,Lga1200,,65w,Intel® uhd graphics 630
176,https://www.jimms.fi/fi/Product/Show/154709/bx806956238/intel-xeon-gold-6238-lga3647-2-10-ghz-30-25-mb-boxed,3582.9,Xeon gold 6238,Intel,CPU_255956-ig800gg.jpg,https://ic.jimms.fi/product/5/3/255956-ig800gg.jpg,22,44,2.10 ghz,30.25 mb,Lga3647,,140w,
177,https://www.jimms.fi/fi/Product/Show/184603/100-100000589wof/amd-ryzen-9-7900x-am5-4-7-ghz-12-core-wof,474.9,Ryzen 9 7900x,AMD,CPU_416535-ig800gg.jpg,https://ic.jimms.fi/product/3/4/416535-ig800gg.jpg,12,24,4.7 ghz,64mb,Am5,,170w,Amd radeon graphics
178,https://www.jimms.fi/fi/Product/Show/147527/bx806734110/intel-xeon-silver-4110-lga3647-2-1ghz-11mb-boxed,616.9,Xeon silver 4110,Intel,CPU_226075-ig800gg.jpg,https://ic.jimms.fi/product/7/4/226075-ig800gg.jpg,8,16,2.10 ghz,11 mb,Lga3647,,85w,
179,https://www.jimms.fi/fi/Product/Show/169806/bx8070811700k/intel-core-i7-11700k-lga1200-3-60-ghz-16mb-boxed,442.9,Core i7-11700k,Intel,CPU_329945-ig800gg.jpg,https://ic.jimms.fi/product/4/4/329945-ig800gg.jpg,8,16,3.60 ghz (base),16mb,Lga1200,,125w,Intel® uhd graphics 750
180,https://www.jimms.fi/fi/Product/Show/154707/bx806954208/intel-xeon-silver-4208-lga3647-2-10-ghz-11mb-boxed,596.9,Xeon silver 4208,Intel,CPU_255954-ig800gg.jpg,https://ic.jimms.fi/product/5/5/255954-ig800gg.jpg,8,16,2.10 ghz,11 mb,Lga3647,,85w,
181,https://www.jimms.fi/fi/Product/Show/169812/bx8070811400/intel-core-i5-11400-lga1200-2-60-ghz-12mb-boxed,175.9,Core i5-11400,Intel,CPU_329937-ig800gg.jpg,https://ic.jimms.fi/product/3/2/329937-ig800gg.jpg,6,12,2.60 ghz (base),12mb,Lga1200,,65w,Intel® uhd graphics 730
182,https://www.jimms.fi/fi/Product/Show/191499/pk8071305126600/intel-xeon-w7-2495x-lga4677-2-50ghz-45mb-tray,3062.9,Xeon w7-2495x,Intel,CPU_436532-ig800gg.jpg,https://ic.jimms.fi/product/3/7/436532-ig800gg.jpg,"24 (24 p-core, 0 e-core)",48,2.50 ghz (base),45 mb intel smart cache,Lga4677,,225 w,
183,https://www.jimms.fi/fi/Product/Show/181563/100-000000507/amd-epyc-7473x-sp3-2-80-ghz-24-core-tray,4156.9,Epyc 7473x,AMD,CPU_383942-ig800gg.jpg,https://ic.jimms.fi/product/4/7/383942-ig800gg.jpg,24,48,2.8 ghz,768 mb,Sp3,,240 w,
184,https://www.jimms.fi/fi/Product/Show/184470/bx8071513900k/intel-core-i9-13900k-lga1700-3-00-ghz-36mb-boxed,679.9,Core i9-13900k,Intel,CPU_405416-ig800gg.jpg,https://ic.jimms.fi/product/1/3/405416-ig800gg.jpg,24 (8p + 16e),32,"3.00 ghz (base, p-core) / 2.20 ghz (base, e-core)",36 mb,Lga1700,,125w,Intel® uhd graphics 770
185,https://www.jimms.fi/fi/Product/Show/187557/100-000000799/amd-epyc-9534-sp5-2-45-ghz-64-core-tray,8233.9,Epyc 9534,AMD,CPU_416114-ig800gg.jpg,https://ic.jimms.fi/product/1/5/416114-ig800gg.jpg,64,128,2.45 ghz,256 mb,Sp5,,280 w,
186,https://www.jimms.fi/fi/Product/Show/187647/bx8071513700f/intel-core-i7-13700f-lga1700-2-10-ghz-30mb-boxed,434.9,Core i7-13700f,Intel,CPU_420876-ig800gg.jpg,https://ic.jimms.fi/product/7/3/420876-ig800gg.jpg,16 (8p + 8e),24,"2.10 ghz (base, p-core) / 1.50 ghz (base, e-core)",30 mb,Lga1700,Intel laminar rh1 cooler,65w,No
187,https://www.jimms.fi/fi/Product/Show/192034/bx807133435x/intel-xeon-w5-3435x-lga4677-3-10ghz-45mb-boxed,1919.9,Xeon w5-3435x,Intel,CPU_439494-ig800gg.jpg,https://ic.jimms.fi/product/9/5/439494-ig800gg.jpg,"16 (16 p-core, 0 e-core)",32,3.10 ghz (base),45 mb intel smart cache,Lga4677,,270 w,
188,https://www.jimms.fi/fi/Product/Show/183345/100-100000445wof/amd-ryzen-threadripper-pro-5975wx-swrx8-3-6ghz-146mb-32-core,3699.9,Ryzen threadripper pro 5975wx,AMD,CPU_393661-ig800gg.jpg,https://ic.jimms.fi/product/6/8/393661-ig800gg.jpg,32,64,3.6 ghz,L1: 2 mb,Swrx8,,280w,
189,https://www.jimms.fi/fi/Product/Show/178953/bx80715g6900/intel-celeron-g6900-lga1700-3-40-ghz-4mb-boxed,72.9,Celeron g6900,Intel,CPU_385244-ig800gg.jpg,https://ic.jimms.fi/product/4/5/385244-ig800gg.jpg,2 (2p + 0e),2,3.40 ghz (base),4mb,Lga1700,,46w,Intel® uhd graphics 710
190,https://www.jimms.fi/fi/Product/Show/176048/bx8071512700k/intel-core-i7-12700k-lga1700-3-60-ghz-25mb-boxed,348.9,Core i7-12700k,Intel,CPU_356332-ig800gg.jpg,https://ic.jimms.fi/product/3/7/356332-ig800gg.jpg,12 (8p + 4e),20,3.60 ghz (base),25mb,Lga1700,,125w,Intel® uhd graphics 770
191,https://www.jimms.fi/fi/Product/Show/181564/100-000000506/amd-epyc-7573x-sp3-2-80-ghz-32-core-tray,5951.9,Epyc 7573x,AMD,CPU_383944-ig800gg.jpg,https://ic.jimms.fi/product/4/5/383944-ig800gg.jpg,32,64,2.8 ghz,768 mb,Sp3,,280 w,
192,https://www.jimms.fi/fi/Product/Show/187561/100-000000478/amd-epyc-9454-sp5-2-75-ghz-48-core-tray,6133.9,Epyc 9454,AMD,CPU_416132-ig800gg.jpg,https://ic.jimms.fi/product/3/7/416132-ig800gg.jpg,48,96,2.75 ghz,256 mb,Sp5,,290 w,
